relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_d46dc92b94ff8f7f,REL_93D4786288,ent_1366755d4ccd91b2,ent_d01197d38864f90a,检修组织,船舶液压维护,维护活动,维护活动,针对,针对,针对,针对,"[""针对""]",针对,,unmapped,null,[422],422,TARGETS,针对,Targets,针对 / Targets
rel_f96f3b65a307e2a2,REL_F200F29D83,ent_13cfc18e7b2581ff,ent_a4532600f6bd62e0,在线监测系统,隐蔽性故障,检测诊断方法,故障异常,用于判定,用于判定,用于判定,识别,"[""识别""]",识别,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""故障异常""}",[424],424,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_0bbc14b1a9e42a34,REL_F200F29D83,ent_13cfc18e7b2581ff,ent_cf4ab1e007e4caf5,在线监测系统,液压设备,检测诊断方法,系统设备,用于判定,用于判定,用于判定,建立...健康档案,"[""建立...健康档案""]",建立...健康档案,,exact_match,"{""aliases"": [""在...中具有重要意义""], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""系统设备""}",[424],424,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_56f4ddc8d4a1e584,REL_056B0FE714,ent_143d96e8ec28efdb,ent_8e8a50cd1b9bffde,动火管理制度,检查防爆完整性,安全环保要求,维护活动,约束,约束,约束,严格遵守,"[""严格遵守""]",严格遵守,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""约束"", ""relation_key"": ""约束"", ""source_entity_type"": ""安全环保要求"", ""target_entity_type"": ""维护活动""}",[419],419,CONSTRAINS,约束,Constrains,约束 / Constrains
rel_0596e748b24de35a,REL_9899E5D4D0,ent_144a0ad175f5a29d,ent_49e684075f1c2787,温度骤变,液压元件,原因诱因,元件部件,导致,导致,导致,加速...老化和性能退化,"[""加速...老化和性能退化""]",加速...老化和性能退化,,exact_match,"{""aliases"": [""加速...老化和性能退化""], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""元件部件""}",[386],386,CAUSES,导致,Causes,导致 / Causes
rel_4e3ae3c914c8f9f9,REL_FBAF4B891A,ent_148ed3c2de52c461,ent_471a1d5d8589ae4c,回位可靠性,液压阀组,监测指标,系统设备,反映,反映,反映,反映,"[""反映""]",反映,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[417],417,REFLECTS,反映,Reflects,反映 / Reflects
rel_5090ed226352dbba,REL_FBAF4B891A,ent_15aa2bd09d549cd7,ent_339fc9802b544682,酸值,液压油,监测指标,油液对象,反映,反映,反映,反映,"[""反映""]",反映,,unmapped,null,[401],401,REFLECTS,反映,Reflects,反映 / Reflects
rel_74670b436956a547,REL_FBAF4B891A,ent_15aa2bd09d549cd7,ent_7a562fbf6b0e6308,酸值,船舶液压系统,监测指标,系统设备,反映,反映,反映,通过...数据,"[""通过...数据""]",通过...数据,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[406],406,REFLECTS,反映,Reflects,反映 / Reflects
rel_77ad842e531d08e5,REL_93D4786288,ent_1706e7f3c86f10ea,ent_1fbe55777647d6b8,检查轴承温升,驱动电机,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[416],416,TARGETS,针对,Targets,针对 / Targets
rel_fa9f0e997c95d918,REL_93D4786288,ent_17636c8d7e1875d5,ent_25b7c42b64a4e9ba,清洁滤芯,滤芯,维护活动,元件部件,针对,针对,针对,清洁或更换滤芯,"[""清洁或更换滤芯""]",清洁或更换滤芯,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[393],393,TARGETS,针对,Targets,针对 / Targets
rel_a139f9b21aae9916,REL_9263E46A01,ent_17ba6a49473dfac7,ent_11f2f46af3c086ce,检测,回收油,维护活动,油液对象,处理,处理,处理,回收的泄漏油...经过检测,"[""回收的泄漏油...经过检测""]",回收的泄漏油...经过检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""油液对象""}",[393],393,HANDLES,处理,Handles,处理 / Handles
rel_697b61d9235948b6,REL_93D4786288,ent_18a327f69ba41757,ent_7a562fbf6b0e6308,绿色液压技术,船舶液压系统,维护策略制度,系统设备,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护策略制度"", ""target_entity_type"": ""系统设备""}",[409],409,TARGETS,针对,Targets,针对 / Targets
rel_36e13f5cd9b6863f,REL_5BE321F307,ent_1950fd779ae816f8,ent_cf4ab1e007e4caf5,嘶嘶,液压设备,故障异常,系统设备,影响,影响,影响,检查...状态,"[""检查...状态""]",检查...状态,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[413],413,AFFECTS,影响,Affects,影响 / Affects
rel_77567b5e9d914fc8,REL_93D4786288,ent_1a1f7f4c554c1625,ent_148e0956a7d72004,检查液位计工作情况,液位计,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[416],416,TARGETS,针对,Targets,针对 / Targets
rel_affb2f49360f71bd,REL_93D4786288,ent_1a8c571b147064fa,ent_c5844c18b76b659d,防泄漏措施,甲板液压设备,维护活动,系统设备,针对,针对,针对,检查...措施,"[""检查...措施""]",检查...措施,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[407],407,TARGETS,针对,Targets,针对 / Targets
rel_3abb42f43eaeedb4,REL_93D4786288,ent_1b748753833bd166,ent_a374eb4c9fdc30f2,检查油位,泵,维护活动,元件部件,针对,针对,针对,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[411],411,TARGETS,针对,Targets,针对 / Targets
rel_da8bd3bf4759e8b9,REL_5BE321F307,ent_1b85fac71cc7f56b,ent_00c98d8d5efdda91,压力波动过大,液压系统,故障异常,系统设备,影响,影响,影响,包括,"[""包括"", ""液压系统中的...故障""]",包括|液压系统中的...故障,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[410],410,AFFECTS,影响,Affects,影响 / Affects
rel_a9eeaf09f10bd9d5,REL_3F8A56C3E0,ent_1b85fac71cc7f56b,ent_67dc9b20602e2363,压力波动过大,管路接头,故障异常,元件部件,发生于,发生于,发生于,加速...松动,"[""加速...松动""]",加速...松动,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[410],410,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_16e76bd3c14060a7,REL_3F8A56C3E0,ent_1b85fac71cc7f56b,ent_999b4bf0456cc3d9,压力波动过大,密封,故障异常,元件部件,发生于,发生于,发生于,加速...疲劳,"[""加速...疲劳""]",加速...疲劳,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[410],410,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_d5d13fe70222d741,REL_9899E5D4D0,ent_1bec9e6603c3ecaa,ent_a547f2351a14a8c9,卡阻,设备无力,原因诱因,故障异常,导致,导致,导致,根本原因是,"[""根本原因是""]",根本原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[411],411,CAUSES,导致,Causes,导致 / Causes
rel_96e8c0b2da2de21f,REL_9899E5D4D0,ent_1c547f7e88940a10,ent_c6895f45a2276a5e,吸油管滤网,执行机构,元件部件,元件部件,导致,导致,导致,堵塞导致...不动作,"[""堵塞导致...不动作""]",堵塞导致...不动作,,unmapped,null,[403],403,CAUSES,导致,Causes,导致 / Causes
rel_cfb1cafd8f7a724b,REL_5BE321F307,ent_1c57308174a162a9,ent_41365d0ce670a585,结构疲劳,设备,故障异常,系统设备,影响,影响,影响,发生于,"[""发生于""]",发生于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[398],398,AFFECTS,影响,Affects,影响 / Affects
rel_7f8ddeed3b26a9d0,REL_6ED9EA33F3,ent_1c746396a38d8ae7,ent_f71983d663468e04,持续监测污染程度,污染程度,维护活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[405],405,MEASURES,监测,Measures,监测 / Measures
rel_ed3e53fd9ec8bdfc,REL_E7943F9461,ent_1d062ad0a0a0acf7,ent_0b918c0923c7e760,日常点检,轻微泄漏,维护活动,故障异常,预防,预防,预防,将故障消灭在萌芽状态,"[""将故障消灭在萌芽状态""]",将故障消灭在萌芽状态,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[414],414,PREVENTS,预防,Prevents,预防 / Prevents
rel_c9aaab98c31c5f68,REL_E7943F9461,ent_1d062ad0a0a0acf7,ent_2fb7e8f88a72bde7,日常点检,螺栓松动,维护活动,故障异常,预防,预防,预防,将故障消灭在萌芽状态,"[""将故障消灭在萌芽状态""]",将故障消灭在萌芽状态,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[414],414,PREVENTS,预防,Prevents,预防 / Prevents
rel_5ba557433b81b0ae,REL_E7943F9461,ent_1d062ad0a0a0acf7,ent_337402cbfc9e9604,日常点检,密封老化,维护活动,故障异常,预防,预防,预防,将故障消灭在萌芽状态,"[""将故障消灭在萌芽状态""]",将故障消灭在萌芽状态,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[414],414,PREVENTS,预防,Prevents,预防 / Prevents
rel_b73d7db7e16118f0,REL_E7943F9461,ent_1d062ad0a0a0acf7,ent_560b1f9d5d62c969,日常点检,局部发热,维护活动,故障异常,预防,预防,预防,将故障消灭在萌芽状态,"[""将故障消灭在萌芽状态""]",将故障消灭在萌芽状态,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[414],414,PREVENTS,预防,Prevents,预防 / Prevents
rel_020f923d1991507d,REL_E7943F9461,ent_1d062ad0a0a0acf7,ent_6e05ec103e04c5e7,日常点检,油液污染,维护活动,故障异常,预防,预防,预防,将故障消灭在萌芽状态,"[""将故障消灭在萌芽状态""]",将故障消灭在萌芽状态,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[414],414,PREVENTS,预防,Prevents,预防 / Prevents
rel_ef4f05f376b4112a,REL_E7943F9461,ent_1d062ad0a0a0acf7,ent_99bdd0ab19aeb382,日常点检,滤芯堵塞,维护活动,故障异常,预防,预防,预防,将故障消灭在萌芽状态,"[""将故障消灭在萌芽状态""]",将故障消灭在萌芽状态,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[414],414,PREVENTS,预防,Prevents,预防 / Prevents
rel_b972a7362388272a,REL_93D4786288,ent_1d062ad0a0a0acf7,ent_cf4ab1e007e4caf5,日常点检,液压设备,维护活动,系统设备,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[414],414,TARGETS,针对,Targets,针对 / Targets
rel_2e704a5cb43dc28a,REL_93D4786288,ent_1d062ad0a0a0acf7,ent_d01197d38864f90a,日常点检,船舶液压维护,维护活动,维护活动,针对,针对,针对,针对,"[""针对""]",针对,,unmapped,null,[422],422,TARGETS,针对,Targets,针对 / Targets
rel_5b934224bc5d8b54,REL_FBAF4B891A,ent_1d823c2b91d4611e,ent_d3bd281e5296da74,对中情况,联轴器,监测指标,元件部件,反映,反映,反映,反映,"[""反映""]",反映,,unmapped,null,[416],416,REFLECTS,反映,Reflects,反映 / Reflects
rel_274a3bc355735834,REL_93D4786288,ent_1d8f23f2c8e5c048,ent_00c98d8d5efdda91,状态判断,液压系统,维护活动,系统设备,针对,针对,针对,完成状态判断,"[""完成状态判断""]",完成状态判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[420],420,TARGETS,针对,Targets,针对 / Targets
rel_685ff6c3de574e43,REL_5355C49382,ent_1df24f8582c4c156,ent_4d7b74d85d246ab3,高压油管,漏油报警装置,元件部件,元件部件,配备,配备,配备,配备,"[""配备""]",配备,,unmapped,null,[408],408,EQUIPPED_WITH,配备,Equipped With,配备 / Equipped With
rel_d09b68f71ea55c17,REL_9899E5D4D0,ent_1e078e220bcd15df,ent_1b85fac71cc7f56b,气蚀,压力波动过大,原因诱因,故障异常,导致,导致,导致,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[410],410,CAUSES,导致,Causes,导致 / Causes
rel_f13b8cd4d406ac7e,REL_9899E5D4D0,ent_1e36fa7fd831ef22,ent_2f2b17133d7ce858,应力集中,渗漏,原因诱因,故障异常,导致,导致,导致,引发,"[""引发""]",引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[398],398,CAUSES,导致,Causes,导致 / Causes
rel_3e82a63d436621d2,REL_9899E5D4D0,ent_1e36fa7fd831ef22,ent_54281830bcbe4892,应力集中,爆裂,原因诱因,故障异常,导致,导致,导致,引发,"[""引发""]",引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[398],398,CAUSES,导致,Causes,导致 / Causes
rel_93c8620d8a58f710,REL_056B0FE714,ent_1e60abf9d046be91,ent_b0ec4ac2e406014b,港口接收要求,废液压油,安全环保要求,油液对象,约束,约束,约束,按...处理,"[""按...处理""]",按...处理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""约束"", ""relation_key"": ""约束"", ""source_entity_type"": ""安全环保要求"", ""target_entity_type"": ""油液对象""}",[407],407,CONSTRAINS,约束,Constrains,约束 / Constrains
rel_6c9a725a6d3eaaa4,REL_9899E5D4D0,ent_1ecda5b8e19261a3,ent_1b85fac71cc7f56b,进气,压力波动过大,原因诱因,故障异常,导致,导致,导致,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[410],410,CAUSES,导致,Causes,导致 / Causes
rel_d1ca59c696401b24,REL_3F8A56C3E0,ent_1f206bf608fb9b3d,ent_1200c8793ad107b5,磨痕,配油盘,故障异常,元件部件,发生于,发生于,发生于,存在,"[""存在""]",存在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[405],405,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_a77de519047d25d8,REL_3F8A56C3E0,ent_1f206bf608fb9b3d,ent_f874b410a9d143ea,磨痕,缸体,故障异常,元件部件,发生于,发生于,发生于,存在,"[""存在""]",存在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[405],405,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_f3f92ff0215a476f,REL_9899E5D4D0,ent_1f4a05e1c4ac61e6,ent_1fb9a09f51f6a9bb,O 形圈老化,起锚困难,原因诱因,故障异常,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[408],408,CAUSES,导致,Causes,导致 / Causes
rel_df3a42569d49693f,REL_9899E5D4D0,ent_1f4a05e1c4ac61e6,ent_99f85e839a7bc260,O 形圈老化,漏油,原因诱因,故障异常,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[408],408,CAUSES,导致,Causes,导致 / Causes
rel_4a846cdf3494ff90,REL_9899E5D4D0,ent_1f4a05e1c4ac61e6,ent_df30870df591326d,O 形圈老化,老化,原因诱因,故障异常,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[408],408,CAUSES,导致,Causes,导致 / Causes
rel_72fed61c336d8181,REL_93D4786288,ent_1f6ef5b46f33be76,ent_25b7c42b64a4e9ba,滤芯压差管理,滤芯,维护活动,元件部件,针对,针对,针对,隐含对象,"[""隐含对象""]",隐含对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[425],425,TARGETS,针对,Targets,针对 / Targets
rel_b05c761d5141bbe2,REL_5BE321F307,ent_1fb9a09f51f6a9bb,ent_812328b423f4c28b,起锚困难,关键设备,故障异常,系统设备,影响,影响,影响,影响,"[""影响""]",影响,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[408],408,AFFECTS,影响,Affects,影响 / Affects
rel_0158b5521a58c5bf,REL_9899E5D4D0,ent_1fbe55777647d6b8,ent_c6895f45a2276a5e,驱动电机,执行机构,元件部件,元件部件,导致,导致,导致,不正常工作导致...不动作,"[""不正常工作导致...不动作""]",不正常工作导致...不动作,,unmapped,null,[403],403,CAUSES,导致,Causes,导致 / Causes
rel_621823a6dd31608b,REL_9899E5D4D0,ent_20e17e9fe264e334,ent_1c57308174a162a9,冲击运行,结构疲劳,原因诱因,故障异常,导致,导致,导致,加速,"[""加速""]",加速,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[398],398,CAUSES,导致,Causes,导致 / Causes
rel_e5e32d1ff073d9f0,REL_9899E5D4D0,ent_20e17e9fe264e334,ent_7b89356bf04f7de6,冲击运行,密封失效,原因诱因,故障异常,导致,导致,导致,加速,"[""加速""]",加速,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[398],398,CAUSES,导致,Causes,导致 / Causes
rel_1c5058ae4fd30337,REL_93D4786288,ent_21263069f12af586,ent_38b9decdcfc32e1b,监测泄漏量,泵本体,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[416],416,TARGETS,针对,Targets,针对 / Targets
rel_b4973f44bb1b55ae,REL_6ED9EA33F3,ent_21263069f12af586,ent_f1d7eca848a38528,监测泄漏量,泄漏量,维护活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[416],416,MEASURES,监测,Measures,监测 / Measures
rel_25791b0f11b5c18c,REL_9263E46A01,ent_216400ff99f43502,ent_e287075700e89fb1,滤油车补油,新油,维护活动,油液对象,处理,处理,处理,实现边过滤边加注,"[""实现边过滤边加注""]",实现边过滤边加注,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""油液对象""}",[393],393,HANDLES,处理,Handles,处理 / Handles
rel_23675acefa344022,REL_93D4786288,ent_2286a2c02036468f,ent_38b9decdcfc32e1b,监测排量稳定性,泵本体,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[416],416,TARGETS,针对,Targets,针对 / Targets
rel_a1fb15aba42bd774,REL_6ED9EA33F3,ent_2286a2c02036468f,ent_4f48f505841b470e,监测排量稳定性,排量稳定性,维护活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[416],416,MEASURES,监测,Measures,监测 / Measures
rel_b7f743c3baa03dff,REL_4E1545733F,ent_23520adf562375b7,ent_7cf92bdc7089c91b,可调螺距螺旋桨系统,液压机构,系统设备,元件部件,组成,组成,组成,通过...改变,"[""通过...改变""]",通过...改变,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389,COMPOSES,组成,Composes,组成 / Composes
rel_9c7ccda2dbd77d42,REL_93D4786288,ent_235e316c21a4c521,ent_471a1d5d8589ae4c,保清洁,液压阀组,维护活动,系统设备,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[417],417,TARGETS,针对,Targets,针对 / Targets
rel_b4045c7f67ab87e4,REL_93D4786288,ent_238ff3342ccad1f4,ent_088d7409464d8b34,密封件定期检查,密封件,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[408],408,TARGETS,针对,Targets,针对 / Targets
rel_10375d6d24673d31,REL_F200F29D83,ent_24b79a23e22685eb,ent_90ba13ea7228b4ac,温升分布观察,动作速度异常,检测诊断方法,故障异常,用于判定,用于判定,用于判定,观察...分析,"[""观察...分析""]",观察...分析,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""故障异常""}",[412],412,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_86a860a2bc0a11e2,REL_056B0FE714,ent_255b214088d09410,ent_4346902c6332e0e6,防爆要求,防泄漏管理,安全环保要求,维护活动,约束,约束,约束,必须兼顾,"[""必须兼顾""]",必须兼顾,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""约束"", ""relation_key"": ""约束"", ""source_entity_type"": ""安全环保要求"", ""target_entity_type"": ""维护活动""}",[419],419,CONSTRAINS,约束,Constrains,约束 / Constrains
rel_e062524ac26c02eb,REL_93D4786288,ent_25dd395c4a79a89d,ent_00c98d8d5efdda91,港口快速维护,液压系统,维护活动,系统设备,针对,针对,针对,维护,"[""维护""]",维护,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[420],420,TARGETS,针对,Targets,针对 / Targets
rel_ae792bbc27bebbcf,REL_F200F29D83,ent_25e3cbab628956a8,ent_7a562fbf6b0e6308,智能监测,船舶液压系统,检测诊断方法,系统设备,用于判定,用于判定,用于判定,在...中具有重要意义,"[""在...中具有重要意义""]",在...中具有重要意义,,exact_match,"{""aliases"": [""在...中具有重要意义""], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""系统设备""}",[409],409,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_b86f5143bf0c16da,REL_9899E5D4D0,ent_2658c8f15db3bee3,ent_9c0fcebe4c988d84,配合间隙扩大,容积效率降低,故障异常,故障异常,导致,导致,导致,从而降低,"[""从而降低""]",从而降低,,unmapped,null,[392],392,CAUSES,导致,Causes,导致 / Causes
