:START_ID(Entity-ID),:END_ID(Entity-ID),:TYPE,relationship_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
ent_25bfc747274da287,ent_a3f7726ee6b87bda,HANDLES,rel_2220f564f9d594a3,部件更换作业,漏装,维修活动,故障/异常,处理,处理,处理,严禁,"[""严禁""]",严禁,,unmapped,null,[341],341,HANDLES,处理,Handles,处理 / Handles
ent_25bfc747274da287,ent_bf8d3a15b4979579,HANDLES,rel_8b7c625fcd001296,部件更换作业,错装,维修活动,故障/异常,处理,处理,处理,严禁,"[""严禁""]",严禁,,unmapped,null,[341],341,HANDLES,处理,Handles,处理 / Handles
ent_25bfc747274da287,ent_c9c04f201fd4709d,MONITORS,rel_231f2c92e9f71a56,部件更换作业,配合间隙,维修活动,参数/指标,监控,监控,监控,控制,"[""控制""]",控制,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[341],341,MONITORS,监控,Monitors,监控 / Monitors
ent_25bfc747274da287,ent_d37a736e41f72ccb,USES_REPAIR_PROCESS,rel_8ff2d15013f2e55d,部件更换作业,原厂装配工艺,维修活动,维修工艺/措施,采用维修工艺,采用维修工艺,采用维修工艺,按照...进行,"[""按照...进行""]",按照...进行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用维修工艺"", ""relation_key"": ""采用维修工艺"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修工艺/措施""}",[341],341,USES_REPAIR_PROCESS,采用维修工艺,Uses Repair Process,采用维修工艺 / Uses Repair Process
ent_2673b5d001170cdd,ent_083868f736c53d4e,CAUSES,rel_fec1d36a923504b8,乳化,内部磨损故障,原因/影响因素,故障/异常,导致,导致,导致,如...辅助判断,"[""如...辅助判断""]",如...辅助判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[330],330,CAUSES,导致,Causes,导致 / Causes
ent_267b7698a1c51cfb,ent_21eae84dad577864,INSPECTS,rel_a995a663b7080587,轴的弯曲变形检测,凸轮轴,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
ent_267b7698a1c51cfb,ent_27c061b16d9cf5b3,DISCOVERS,rel_3e4dd0dfbfd815e4,轴的弯曲变形检测,弯曲变形,检验/试验,故障/异常,发现,发现,发现,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[333],333,DISCOVERS,发现,Discovers,发现 / Discovers
ent_26c98f26974704f2,ent_9d7af5c15d605e11,CAUSES,rel_8d81324dece5c7ab,船体因配载不均或外力冲击发生变形引发的结构应力,机座油底壳裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
ent_26c98f26974704f2,ent_e1e413181256ce4b,CAUSES,rel_d58a314d3077c17e,船体因配载不均或外力冲击发生变形引发的结构应力,缸体裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
ent_26c98f26974704f2,ent_ebc2d1f02ea82beb,CAUSES,rel_7dcf1ade3ad3b519,船体因配载不均或外力冲击发生变形引发的结构应力,A 字架裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
ent_27b25e5deade6dc5,ent_85eee71ff854bcb5,RESPONSIBLE_FOR,rel_a0bc02c6fc14f683,船方机务管理部门,船方确认,责任主体,维修活动,负责,负责,负责,进行确认,"[""进行确认""]",进行确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""负责"", ""relation_key"": ""负责"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[337],337,RESPONSIBLE_FOR,负责,Responsible For,负责 / Responsible For
ent_2881d8f4f18cf184,ent_62e19b4709750079,DISCOVERS,rel_0c5c10d9622ef70e,检查管路法兰接头,松动,维修活动,故障/异常,发现,发现,发现,检查...有无,"[""检查...有无""]",检查...有无,,unmapped,null,[330],330,DISCOVERS,发现,Discovers,发现 / Discovers
ent_2881d8f4f18cf184,ent_d62d28d0ebdfa134,DISCOVERS,rel_26f334527fc04937,检查管路法兰接头,破损,维修活动,故障/异常,发现,发现,发现,检查...有无,"[""检查...有无""]",检查...有无,,unmapped,null,[330],330,DISCOVERS,发现,Discovers,发现 / Discovers
ent_291815c6ed4640ef,ent_fd378233c9ad0099,INSPECTS,rel_13f82b5a1a1ebfc4,高压油泵密封性试验,燃油喷射系统,检验/试验,设备对象,检测,检测,检测,针对...进行,"[""针对...进行""]",针对...进行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[331],331,INSPECTS,检测,Inspects,检测 / Inspects
ent_29ac2b21f8de365f,ent_d218176668ecf113,APPLIES_TO,rel_b342053127263b87,控制磨损形式,缸套,维修工艺/措施,设备对象,适用于,适用于,适用于,需重点控制,"[""需重点控制""]",需重点控制,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""设备对象""}",[353],353,APPLIES_TO,适用于,Applies To,适用于 / Applies To
ent_29ac2b21f8de365f,ent_fef38f2b481cd055,HANDLES,rel_2091b726fbb650b0,控制磨损形式,磨损,维修工艺/措施,故障/异常,处理,处理,处理,控制,"[""控制""]",控制,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[353],353,HANDLES,处理,Handles,处理 / Handles
ent_29ce3ace37bfa428,ent_901af3ed58de920b,TARGETS,rel_1ae3aa836aa36af1,切断管路,冷却水系统管路,维修活动,设备对象,针对,针对,针对,切断,"[""切断""]",切断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[330],330,TARGETS,针对,Targets,针对 / Targets
ent_29ce3ace37bfa428,ent_9d5a64a6fef4e9aa,TARGETS,rel_ac28169c14afab4c,切断管路,滑油系统管路,维修活动,设备对象,针对,针对,针对,切断,"[""切断""]",切断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[330],330,TARGETS,针对,Targets,针对 / Targets
ent_29ce3ace37bfa428,ent_aefb02d6ee2403f1,TARGETS,rel_6e9d11266a0fe107,切断管路,压缩空气系统管路,维修活动,设备对象,针对,针对,针对,切断,"[""切断""]",切断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[330],330,TARGETS,针对,Targets,针对 / Targets
ent_29ce3ace37bfa428,ent_c1a32df8629ffd06,TARGETS,rel_bceb05e9e6d5dfd6,切断管路,燃油系统管路,维修活动,设备对象,针对,针对,针对,切断,"[""切断""]",切断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[330],330,TARGETS,针对,Targets,针对 / Targets
ent_2a9b57d0fa598224,ent_5bc9c1bcf2fd9ffd,BASED_ON,rel_c7a43c498c3bf06b,进厂勘验检验,维修方案,检验/试验,文件,依据,依据,依据,是...制定的依据,"[""是...制定的依据""]",是...制定的依据,,unmapped,null,[343],343,BASED_ON,依据,Based On,依据 / Based On
ent_2a9b57d0fa598224,ent_6b15799d35314b76,USES_TEST_METHOD,rel_b4b5142370f846ed,进厂勘验检验,故障勘验,检验/试验,检验/试验,采用检测方法,采用检测方法,采用检测方法,详见,"[""详见""]",详见,,unmapped,null,[343],343,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_2a9b57d0fa598224,ent_a8ca98afc724c9a1,PRECEDES,rel_186b2066d84054ca,进厂勘验检验,工序间检验,检验/试验,检验/试验,前置于,前置于,前置于,分为进厂勘验检验、工序间检验、完工最终检验三个阶段,"[""分为进厂勘验检验、工序间检验、完工最终检验三个阶段""]",分为进厂勘验检验、工序间检验、完工最终检验三个阶段,,unmapped,null,[342],342,PRECEDES,前置于,Precedes,前置于 / Precedes
ent_2bf34bce4c8f1055,ent_9d7af5c15d605e11,CAUSES,rel_97815e8f79d34455,装配与紧固应力偏差大,机座油底壳裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
ent_2bf34bce4c8f1055,ent_e1e413181256ce4b,CAUSES,rel_1ec6f64f90a61921,装配与紧固应力偏差大,缸体裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
ent_2bf34bce4c8f1055,ent_ebc2d1f02ea82beb,CAUSES,rel_4cfd4c63efdf45ba,装配与紧固应力偏差大,A 字架裂损与变形,原因/影响因素,故障/异常,导致,导致,导致,主要原因包括,"[""主要原因包括""]",主要原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
ent_2c36d8c641170115,ent_39c6b550d5b28076,CAUSES,rel_9ca446b23a70751d,油污,待装配的部件,原因/影响因素,设备对象,导致,导致,导致,确保无,"[""确保无""]",确保无,,unmapped,null,[341],341,CAUSES,导致,Causes,导致 / Causes
ent_2d7e08f8c4890b69,ent_1c992cc242b33118,USES_TEST_METHOD,rel_c1382d55cf0636dd,非破坏性无损检测 (NDT),内窥镜检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,采用...使用,"[""采用...使用""]",采用...使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[331],331,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_2d7e08f8c4890b69,ent_4344fa00914ef33d,USES_TEST_METHOD,rel_dc5c038b47d7baed,非破坏性无损检测 (NDT),超声波探伤 (UT),维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,采用...使用,"[""采用...使用""]",采用...使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[331],331,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_2d7e08f8c4890b69,ent_b51373bae0edc017,USES_TEST_METHOD,rel_42f143d6234a1039,非破坏性无损检测 (NDT),着色渗透探伤（PT）,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,采用...使用,"[""采用...使用""]",采用...使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[331],331,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_2d7e08f8c4890b69,ent_f3c1d2e31d42d176,USES_TEST_METHOD,rel_bb140f98fef1f63a,非破坏性无损检测 (NDT),磁粉探伤（MT）,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,采用...使用,"[""采用...使用""]",采用...使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[331],331,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_2db411a5d1897bad,ent_a4a695888f81d744,INSPECTS,rel_d2b2daee8d242367,尺寸复核,备件,检验/试验,设备对象,检测,检测,检测,进行尺寸复核,"[""进行尺寸复核""]",进行尺寸复核,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[338],338,INSPECTS,检测,Inspects,检测 / Inspects
ent_2f053cc1c23e3bd6,ent_165bbf88cbe1e1bf,TARGETS,rel_72f3e398bf3848a5,部件清洁与预处理,压缩空气,维修活动,设备对象,针对,针对,针对,使用,"[""使用""]",使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[332],332,TARGETS,针对,Targets,针对 / Targets
ent_2f053cc1c23e3bd6,ent_36daead55a88d568,TARGETS,rel_7244e4b31f5438a0,部件清洁与预处理,油道,维修活动,设备对象,针对,针对,针对,疏通,"[""疏通""]",疏通,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[332],332,TARGETS,针对,Targets,针对 / Targets
ent_2f053cc1c23e3bd6,ent_541e06365b00b6d5,TARGETS,rel_e1c0f5055e7cbbe7,部件清洁与预处理,专用清洗剂,维修活动,设备对象,针对,针对,针对,使用,"[""使用""]",使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[332],332,TARGETS,针对,Targets,针对 / Targets
ent_2f053cc1c23e3bd6,ent_9513b6afd2088e2c,TARGETS,rel_197fbedf0ef3348a,部件清洁与预处理,水道,维修活动,设备对象,针对,针对,针对,疏通,"[""疏通""]",疏通,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[332],332,TARGETS,针对,Targets,针对 / Targets
ent_30540dce6af29325,ent_1095bf028f06d8ce,DISCOVERS,rel_eb4adf779da7678a,隐患排查,缺陷,维修活动,故障/异常,发现,发现,发现,发现,"[""发现""]",发现,,unmapped,null,[355],355,DISCOVERS,发现,Discovers,发现 / Discovers
ent_30540dce6af29325,ent_34ee39d5947f5adf,DISCOVERS,rel_dd8bfeaeb7ca79fe,隐患排查,隐患,维修活动,故障/异常,发现,发现,发现,发现,"[""发现""]",发现,,unmapped,null,[355],355,DISCOVERS,发现,Discovers,发现 / Discovers
ent_30c221ce62b42ec9,ent_26ccff3a640efc96,TARGETS,rel_a87f18e3716fda9f,标准化拆解作业,专用工具,维修活动,设备对象,针对,针对,针对,使用,"[""使用""]",使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[339],339,TARGETS,针对,Targets,针对 / Targets
ent_30c221ce62b42ec9,ent_5bc9c1bcf2fd9ffd,BASED_ON,rel_310af02db11d96d6,标准化拆解作业,维修方案,维修活动,文件,依据,依据,依据,按照...规定,"[""按照...规定""]",按照...规定,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[339],339,BASED_ON,依据,Based On,依据 / Based On
ent_30c221ce62b42ec9,ent_6fd9d9f5ecb710bc,DISCOVERS,rel_3c1ac5e4ce1dd339,标准化拆解作业,异常情况,维修活动,故障/异常,发现,发现,发现,发现,"[""发现""]",发现,,unmapped,null,[339],339,DISCOVERS,发现,Discovers,发现 / Discovers
ent_30c221ce62b42ec9,ent_acf1db21ef37f167,MONITORS,rel_b8ab38202ea091bd,标准化拆解作业,装配标记,维修活动,参数/指标,监控,监控,监控,复核,"[""复核""]",复核,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[339],339,MONITORS,监控,Monitors,监控 / Monitors
ent_30c221ce62b42ec9,ent_d8d5ad023000e5b1,BASED_ON,rel_86159ce4897a9b8e,标准化拆解作业,原厂技术手册,维修活动,文件,依据,依据,依据,按照...规定,"[""按照...规定""]",按照...规定,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[339],339,BASED_ON,依据,Based On,依据 / Based On
ent_310389f66242727a,ent_668dceee153e9006,CAUSES,rel_c0bffc81302031d1,动作停滞,缸头安全阀起跳,故障/异常,故障/异常,导致,导致,导致,进而引发,"[""进而引发""]",进而引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
ent_310389f66242727a,ent_ac958f2236915538,CAUSES,rel_8e8f6120a46a5c1e,动作停滞,扫气箱高温火警报警,故障/异常,故障/异常,导致,导致,导致,进而引发,"[""进而引发""]",进而引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
ent_310389f66242727a,ent_ce7cf1c566a9e614,CAUSES,rel_e0f0112e877ac87a,动作停滞,排气阀喷出火焰,故障/异常,故障/异常,导致,导致,导致,进而引发,"[""进而引发""]",进而引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
ent_310389f66242727a,ent_f9259cee21dd1330,CAUSES,rel_20e51912772127ff,动作停滞,增压器喘振,故障/异常,故障/异常,导致,导致,导致,进而引发,"[""进而引发""]",进而引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
ent_31552f3a486bfa59,ent_8e43122110df3a4a,CAUSES,rel_cf0900667bc4f130,参数异常,温度,故障/异常,参数/指标,导致,导致,导致,出现参数异常,"[""出现参数异常""]",出现参数异常,,unmapped,null,[350],350,CAUSES,导致,Causes,导致 / Causes
ent_31552f3a486bfa59,ent_c78b9c0298d53f39,CAUSES,rel_a697b60e3fe03da4,参数异常,压力,故障/异常,参数/指标,导致,导致,导致,出现参数异常,"[""出现参数异常""]",出现参数异常,,unmapped,null,[350],350,CAUSES,导致,Causes,导致 / Causes
ent_322bb49ed2b9d5ef,ent_2b41b9ac0035be71,USES_REPAIR_PROCESS,rel_dcc79d8a426dc58a,机座裂纹焊补,焊接修复,维修活动,维修工艺/措施,采用维修工艺,采用维修工艺,采用维修工艺,如...（属于）,"[""如...（属于）""]",如...（属于）,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用维修工艺"", ""relation_key"": ""采用维修工艺"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修工艺/措施""}",[340],340,USES_REPAIR_PROCESS,采用维修工艺,Uses Repair Process,采用维修工艺 / Uses Repair Process
ent_325a41534993783e,ent_6e0a39cbee061235,RESPONSIBLE_FOR,rel_f69366619033d673,项目技术负责人,技术与安全二次交底,责任主体,维修活动,负责,负责,负责,由...进行,"[""由...进行""]",由...进行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""负责"", ""relation_key"": ""负责"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[339],339,RESPONSIBLE_FOR,负责,Responsible For,负责 / Responsible For
ent_3302749cb93c242a,ent_fbb5bb0df9f01f50,TARGETS,rel_89e436c0dfed85c3,维修服务,船舶主机,维修活动,设备对象,针对,针对,针对,对...维护与管理,"[""对...维护与管理""]",对...维护与管理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[349],349,TARGETS,针对,Targets,针对 / Targets
ent_33c185c7dce76204,ent_dcefd639fd3bf342,APPLIES_TO,rel_aa87bf512da68ea6,强腐蚀性清洗剂,铝制部件,设备对象,设备对象,适用于,适用于,适用于,严禁使用,"[""严禁使用""]",严禁使用,,unmapped,null,[332],332,APPLIES_TO,适用于,Applies To,适用于 / Applies To
ent_341a715eb798ec07,ent_6584cbf9d99c5682,INSPECTS,rel_6d9b082fc7dee7a7,机座平行度检测,机架,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
ent_341a715eb798ec07,ent_6d2446f989e13d6e,INSPECTS,rel_fcb9d4e2eecae1d4,机座平行度检测,机座,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
ent_357ed4626a2790b7,ent_378655aa15aaa0cb,APPLIES_TO,rel_225745fad11f0e76,贯穿螺栓,筒形活塞式柴,设备对象,设备对象,适用于,适用于,适用于,应用于,"[""应用于""]",应用于,,unmapped,null,[354],354,APPLIES_TO,适用于,Applies To,适用于 / Applies To
ent_357ed4626a2790b7,ent_3b9fc9efa95368aa,APPLIES_TO,rel_b3e09479d93946ab,贯穿螺栓,十字头式柴油机,设备对象,设备对象,适用于,适用于,适用于,应用于,"[""应用于""]",应用于,,unmapped,null,[354],354,APPLIES_TO,适用于,Applies To,适用于 / Applies To
ent_35d6d2c9ef759531,ent_1100556b443f0651,WITNESSES,rel_a0045ede29c62f10,船级社验船师,船级社认可,责任主体,维修活动,见证,见证,见证,现场见证,"[""现场见证""]",现场见证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""见证"", ""relation_key"": ""见证"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[337],337,WITNESSES,见证,Witnesses,见证 / Witnesses
ent_35d6d2c9ef759531,ent_5ab114dbc14da29d,WITNESSES,rel_714a8972648d2e33,船级社验船师,现场见证检验,责任主体,检验/试验,见证,见证,见证,经...船级社验船师现场见证检验,"[""经...船级社验船师现场见证检验""]",经...船级社验船师现场见证检验,,unmapped,null,[342],342,WITNESSES,见证,Witnesses,见证 / Witnesses
ent_35d6d2c9ef759531,ent_a326420afa65a5c5,WITNESSES,rel_b91f65cc5cc91ccc,船级社验船师,重大维修项目,责任主体,维修活动,见证,见证,见证,通知...现场见证,"[""通知...现场见证""]",通知...现场见证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""见证"", ""relation_key"": ""见证"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[343],343,WITNESSES,见证,Witnesses,见证 / Witnesses
ent_35d6d2c9ef759531,ent_e5090d1dbae93fb9,WITNESSES,rel_b2ee3369c5ce0845,船级社验船师,动态试车检验,责任主体,维修活动,见证,见证,见证,现场见证,"[""现场见证""]",现场见证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""见证"", ""relation_key"": ""见证"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[346],346,WITNESSES,见证,Witnesses,见证 / Witnesses
ent_35d6d2c9ef759531,ent_ec292d2742cceec9,WITNESSES,rel_91e90facfbae8438,船级社验船师,部件修复作业,责任主体,维修活动,见证,见证,见证,现场见证,"[""现场见证""]",现场见证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""见证"", ""relation_key"": ""见证"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[340],340,WITNESSES,见证,Witnesses,见证 / Witnesses
ent_366934530315bbc8,ent_9d7af5c15d605e11,EXPERIENCES_FAILURE,rel_c03076f3a0dca90e,机座油底壳,机座油底壳裂损与变形,设备对象,故障/异常,发生故障,发生故障,发生故障,常见故障为,"[""常见故障为""]",常见故障为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生故障"", ""relation_key"": ""发生故障"", ""source_entity_type"": ""设备对象"", ""target_entity_type"": ""故障/异常""}",[354],354,EXPERIENCES_FAILURE,发生故障,Experiences Failure,发生故障 / Experiences Failure
ent_36f4d3b230d1e95b,ent_fef38f2b481cd055,HANDLES,rel_af6769907f47f31b,调整中心偏差,磨损,维修工艺/措施,故障/异常,处理,处理,处理,避免...发生,"[""避免...发生""]",避免...发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[354],354,HANDLES,处理,Handles,处理 / Handles
