observation_id:ID(Observation-ID),:LABEL,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_3625647409c1,Observation,被 故障勘验 以 监控 关系连接,relation_projection,relation,,,监控,ent_6251d9fced493149,故障勘验,incoming,[329],329
obs_362b9c8b60ba,Observation,被 工序检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_1a27c17d6f46bdba,工序检验,incoming,[341],341
obs_362f173fb678,Observation,被 增压扫气系统故障 以 导致 关系连接,relation_projection,relation,,,导致,ent_1d3a044b3fe226ee,增压扫气系统故障,incoming,[355],355
obs_364f74b25287,Observation,被 处理表面拉毛、划痕 以 处理 关系连接,relation_projection,relation,,,处理,ent_ea72bf903474d1cd,处理表面拉毛、划痕,incoming,[352],352
obs_366a567f6b1b,Observation,与 船舶轮机日志 存在 依据 关系,relation_projection,relation,,,依据,ent_2da2b29e1c5c2c6c,船舶轮机日志,outgoing,[329],329
obs_36961d04e5d7,Observation,与 水压试验 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_8eeea8f97d36055b,水压试验,outgoing,[331],331
obs_36a9d0fa5192,Observation,被 加工工艺缺陷 以 导致 关系连接,relation_projection,relation,,,导致,ent_6bd2e77483563619,加工工艺缺陷,incoming,[353],353
obs_36adfa4e7ea6,Observation,与 气缸套 存在 检测 关系,relation_projection,relation,,,检测,ent_dffe3a34eaf57fdf,气缸套,outgoing,[333],333
obs_36d5c41a2edb,Observation,与 修复或更换方案 存在 产出 关系,relation_projection,relation,,,产出,ent_674613ac8b6fac4e,修复或更换方案,outgoing,[339],339
obs_3741e0fce3d9,Observation,与 损坏 存在 发现 关系,relation_projection,relation,,,发现,ent_7ccfb5e37ef207f0,损坏,outgoing,[330],330
obs_37439bc7692c,Observation,与 焊接修复 存在 采用维修工艺 关系,relation_projection,relation,,,采用维修工艺,ent_2b41b9ac0035be71,焊接修复,outgoing,[340],340
obs_376482484713,Observation,与 活塞环开口间隙检测 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_1152d6714fed1a59,活塞环开口间隙检测,outgoing,[333],333
obs_37bd0a829d5d,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_37f441492c5c,Observation,被 空载试车试验 以 检测 关系连接,relation_projection,relation,,,检测,ent_5f73a6ec680615e1,空载试车试验,incoming,[347],347
obs_37fad673c689,Observation,被 进厂勘验检验 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_2a9b57d0fa598224,进厂勘验检验,incoming,[343],343
obs_383727391f51,Observation,与 废气涡轮增压器的喘振 存在 处理 关系,relation_projection,relation,,,处理,ent_142737a4324a0722,废气涡轮增压器的喘振,outgoing,[356],356
obs_384a80afc392,Observation,被 部件精准检测与故障量化 以 针对 关系连接,relation_projection,relation,,,针对,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_3861ffcb2f08,Observation,被 曲轴 以 发生故障 关系连接,relation_projection,relation,,,发生故障,ent_3b2531769a42f74c,曲轴,incoming,[333],333
obs_386ddbb31488,Observation,与 机座裂纹焊补 存在 负责 关系,relation_projection,relation,,,负责,ent_322bb49ed2b9d5ef,机座裂纹焊补,outgoing,[340],340
obs_386fc38dd1ea,Observation,与 部件损伤 存在 导致 关系,relation_projection,relation,,,导致,ent_58def1374fdd8185,部件损伤,outgoing,[340],340
obs_38831c6fb952,Observation,被 磁粉探伤（MT） 以 检测 关系连接,relation_projection,relation,,,检测,ent_f3c1d2e31d42d176,磁粉探伤（MT）,incoming,[331],331
obs_388580e93cbd,Observation,被 故障勘验 以 监控 关系连接,relation_projection,relation,,,监控,ent_6251d9fced493149,故障勘验,incoming,[329],329
obs_38c388e2d616,Observation,与 曲轴 存在 检测 关系,relation_projection,relation,,,检测,ent_3b2531769a42f74c,曲轴,outgoing,[333],333
obs_38fcb6a4ace5,Observation,被 硬质工具 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_ab22075e26641b70,硬质工具,incoming,[332],332
obs_393e520237ce,Observation,被 活塞烧蚀堆焊 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_61020b67da62565d,活塞烧蚀堆焊,incoming,[340],340
obs_395841dbf24f,Observation,被 监控增压器的工作状态 以 处理 关系连接,relation_projection,relation,,,处理,ent_8c80395d7e719db3,监控增压器的工作状态,incoming,[352],352
obs_398badc17d0f,Observation,与 加工图纸 存在 依据 关系,relation_projection,relation,,,依据,ent_b99e3e66d410e896,加工图纸,outgoing,[340],340
obs_398eaf1917df,Observation,被 缸套维护 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_98599233f8394610,缸套维护,incoming,[354],354
obs_39ade3b23366,Observation,与 日常维护管理 存在 负责 关系,relation_projection,relation,,,负责,ent_8f219c0ab944a868,日常维护管理,outgoing,[350],350
obs_39bfa03f3ae8,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_39e7bba05ab1,Observation,与 凸轮轴 存在 检测 关系,relation_projection,relation,,,检测,ent_21eae84dad577864,凸轮轴,outgoing,[333],333
obs_39ead0777d43,Observation,被 负载试车试验 以 监控 关系连接,relation_projection,relation,,,监控,ent_bdfa0c2921ee035b,负载试车试验,incoming,[348],348
obs_39fb4c444afb,Observation,被 部件清洁检验 以 发现 关系连接,relation_projection,relation,,,发现,ent_e92a8e660effe85a,部件清洁检验,incoming,[344],344
obs_3a30fbcd2fb7,Observation,与 裂纹 存在 发生故障 关系,relation_projection,relation,,,发生故障,ent_5cd62179170156bd,裂纹,outgoing,[353],353
obs_3a3853593391,Observation,与 断裂 存在 发生故障 关系,relation_projection,relation,,,发生故障,ent_392c2151f78d5ed4,断裂,outgoing,[355],355
obs_3a6f98980acc,Observation,被 缸套维护 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_98599233f8394610,缸套维护,incoming,[354],354
obs_3aa7e38bfab9,Observation,与 连杆杆身弯曲度检测 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_81e2b0936fe019a0,连杆杆身弯曲度检测,outgoing,[333],333
obs_3ac8005945b7,Observation,被 运行参数复盘与性能检测 以 监控 关系连接,relation_projection,relation,,,监控,ent_5a1dc854dff62e7e,运行参数复盘与性能检测,incoming,[331],331
obs_3adb7f58f243,Observation,与 形位公差 存在 监控 关系,relation_projection,relation,,,监控,ent_4ec407a780351fd5,形位公差,outgoing,[340],340
obs_3af6e4f233b2,Observation,与 冷却水孔道 存在 包含 关系,relation_projection,relation,,,包含,ent_8e90f2de43b2ba6c,冷却水孔道,outgoing,[353],353
obs_3b0e34253d60,Observation,与 腐蚀 存在 发现 关系,relation_projection,relation,,,发现,ent_72761710c672125e,腐蚀,outgoing,[330],330
obs_3b412afa4e79,Observation,与 船方代表 存在 见证 关系,relation_projection,relation,,,见证,ent_500b7c4b28766f7b,船方代表,outgoing,[343],343
obs_3b54515d0fdd,Observation,与 异常振动 存在 发现 关系,relation_projection,relation,,,发现,ent_e567f6d1ec98389e,异常振动,outgoing,[347],347
obs_3b66378f2a44,Observation,被 单缸超负荷 以 导致 关系连接,relation_projection,relation,,,导致,ent_78f35fa7fce3f3b7,单缸超负荷,incoming,[354],354
obs_3b69fe5495b3,Observation,与 固定部件 存在 包含 关系,relation_projection,relation,,,包含,ent_1f1be4deb795a7bd,固定部件,outgoing,[353],353
obs_3b99bf77ac33,Observation,被 固定部件 以 包含 关系连接,relation_projection,relation,,,包含,ent_1f1be4deb795a7bd,固定部件,incoming,[352],352
obs_3bb236779859,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_3bca5458f394,Observation,与 机械效率 存在 导致 关系,relation_projection,relation,,,导致,ent_62e00ac871120ac9,机械效率,outgoing,[356],356
obs_3bd01bd64da6,Observation,被 系泊试验 以 检测 关系连接,relation_projection,relation,,,检测,ent_7020e48f70d0c799,系泊试验,incoming,[348],348
obs_3c0925a3aa04,Observation,被 裙部外径检测 以 检测 关系连接,relation_projection,relation,,,检测,ent_236760046262c14b,裙部外径检测,incoming,[333],333
obs_3c1526b80409,Observation,被 切断管路 以 针对 关系连接,relation_projection,relation,,,针对,ent_29ce3ace37bfa428,切断管路,incoming,[330],330
obs_3c439c146058,Observation,与 漏装 存在 处理 关系,relation_projection,relation,,,处理,ent_a3f7726ee6b87bda,漏装,outgoing,[341],341
obs_3c8a86ae1718,Observation,被 部件清洁与防护 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_21d173006e89105d,部件清洁与防护,incoming,[339],339
obs_3cbc6417e757,Observation,与 专用拆装工具 存在 检测 关系,relation_projection,relation,,,检测,ent_9f05646177e7187a,专用拆装工具,outgoing,[338],338
obs_3cf33facfc65,Observation,被 机械加工修复检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_443c3bae37090f25,机械加工修复检验,incoming,[344],344
obs_3d11d84d6a46,Observation,被 故障勘验 以 依据 关系连接,relation_projection,relation,,,依据,ent_6251d9fced493149,故障勘验,incoming,[329],329
obs_3d2eafbc1b1d,Observation,与 滑油温度 存在 监控 关系,relation_projection,relation,,,监控,ent_e4f6281b857332b8,滑油温度,outgoing,[330],330
obs_3d65cabee5b2,Observation,被 定期检查 以 针对 关系连接,relation_projection,relation,,,针对,ent_da3748546f2630df,定期检查,incoming,[353],353
obs_3d875076ffe6,Observation,与 锈蚀 存在 发现 关系,relation_projection,relation,,,发现,ent_fef78fd55678a8e1,锈蚀,outgoing,[344],344
obs_3df2a8b81940,Observation,与 原厂标准 存在 依据 关系,relation_projection,relation,,,依据,ent_529e467c133bb24e,原厂标准,outgoing,[340],340
obs_3e0d453f601a,Observation,被 部件修复作业 以 依据 关系连接,relation_projection,relation,,,依据,ent_ec292d2742cceec9,部件修复作业,incoming,[340],340
obs_3e5c96ebb2cd,Observation,被 超声波探伤 (UT 以 检测 关系连接,relation_projection,relation,,,检测,ent_4344fa00914ef33d,超声波探伤 (UT,incoming,[331],331
obs_3e6ac3eac43f,Observation,与 裂损 存在 导致 关系,relation_projection,relation,,,导致,ent_7c20afeca6782412,裂损,outgoing,[353],353
obs_3e6b9deac713,Observation,与 积碳 存在 发现 关系,relation_projection,relation,,,发现,ent_47e9cb7da70bfe39,积碳,outgoing,[344],344
obs_3e6c868ff230,Observation,与 卡滞 存在 发现 关系,relation_projection,relation,,,发现,ent_66ca4a6bd5a95058,卡滞,outgoing,[347],347
obs_3e6f1368dac9,Observation,与 裂纹检测 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_d0ef9d248e0ac1f8,裂纹检测,outgoing,[333],333
obs_3e85540b67b9,Observation,被 排气阀打不开 以 导致 关系连接,relation_projection,relation,,,导致,ent_1f25ab93d6f11a24,排气阀打不开,incoming,[352],352
obs_3e86e62e170d,Observation,被 中国船级社 以 产出 关系连接,relation_projection,relation,,,产出,ent_e18e673856b87420,中国船级社,incoming,[343],343
obs_3e92a9324487,Observation,与 爆发压力 存在 监控 关系,relation_projection,relation,,,监控,ent_a42dbf8c87a4091f,爆发压力,outgoing,[331],331
obs_3eb0f158eeba,Observation,与 加速性能 存在 监控 关系,relation_projection,relation,,,监控,ent_b152fb14347f9d01,加速性能,outgoing,[359],359
obs_3ebaa172203f,Observation,被 标准化拆解作业 以 依据 关系连接,relation_projection,relation,,,依据,ent_30c221ce62b42ec9,标准化拆解作业,incoming,[339],339
obs_3edc466d67e5,Observation,与 进场复核检验 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_8562351af59769ba,进场复核检验,outgoing,[341],341
obs_3f343e78476c,Observation,被 柴油机废气涡轮增压系统 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_4cb90d0bdd5fc635,柴油机废气涡轮增压系统,incoming,[356],356
obs_3fb193e58893,Observation,与 巡检 存在 负责 关系,relation_projection,relation,,,负责,ent_c4ca01cebcb5903a,巡检,outgoing,[355],355
obs_3fbcb8b85073,Observation,被 着色渗透探伤（PT） 以 发现 关系连接,relation_projection,relation,,,发现,ent_b51373bae0edc017,着色渗透探伤（PT）,incoming,[331],331
obs_40035bd7a432,Observation,与 喷油器雾化试验 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_5ff9192e802d9110,喷油器雾化试验,outgoing,[340],340
obs_40569bab8044,Observation,与 扫气箱高温火警报警 存在 导致 关系,relation_projection,relation,,,导致,ent_ac958f2236915538,扫气箱高温火警报警,outgoing,[352],352
obs_405e1c365945,Observation,被 定压涡轮增压 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_8464a0b53e04a767,定压涡轮增压,incoming,[358],358
obs_40cbd4564212,Observation,与 消防设备 存在 检测 关系,relation_projection,relation,,,检测,ent_f8c8bb88f508d3fe,消防设备,outgoing,[338],338
obs_410ac37ec927,Observation,与 内部磨损故障 存在 导致 关系,relation_projection,relation,,,导致,ent_083868f736c53d4e,内部磨损故障,outgoing,[330],330
obs_41160a2d0762,Observation,被 冲车试验 以 检测 关系连接,relation_projection,relation,,,检测,ent_c7cd5382a1dfbfe8,冲车试验,incoming,[347],347
obs_412ca9868288,Observation,与 岗位资质 存在 依据 关系,relation_projection,relation,,,依据,ent_3d4854605b0058d3,岗位资质,outgoing,[338],338
obs_4196dcd066f8,Observation,被 作业计划调整 以 前置于 关系连接,relation_projection,relation,,,前置于,ent_8c0872427b75d422,作业计划调整,incoming,[342],342
obs_41abd280592d,Observation,与 主机燃烧不良 存在 导致 关系,relation_projection,relation,,,导致,ent_e614464fe0337c60,主机燃烧不良,outgoing,[351],351
obs_41b3dc5364b3,Observation,与 排气阀喷出火焰 存在 导致 关系,relation_projection,relation,,,导致,ent_ce7cf1c566a9e614,排气阀喷出火焰,outgoing,[352],352
obs_41b6500b25dd,Observation,被 配气机构检测 以 发现 关系连接,relation_projection,relation,,,发现,ent_8e84a933a01388ff,配气机构检测,incoming,[331],331
obs_41c8b35a3ce7,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_42736fcdea64,Observation,与 配气定时 存在 检测 关系,relation_projection,relation,,,检测,ent_0df5be3aca34a4a2,配气定时,outgoing,[345],345
obs_428ddd1a8f7f,Observation,与 铁谱分析 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_bfc19df428839d61,铁谱分析,outgoing,[330],330
obs_42c5dbc76675,Observation,与 气门间隙 存在 监控 关系,relation_projection,relation,,,监控,ent_59ccadeeb8ad4cac,气门间隙,outgoing,[341],341
obs_42fd5fc6bada,Observation,被 验收标准 以 依据 关系连接,relation_projection,relation,,,依据,ent_dfe6ee1e3ca76473,验收标准,incoming,[336],336
obs_43782c0ed1be,Observation,被 静态完工检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_87b3a85fb525091f,静态完工检验,incoming,[345],345
obs_4382418db00d,Observation,与 润滑系统 存在 针对 关系,relation_projection,relation,,,针对,ent_c69e49caaf99eb11,润滑系统,outgoing,[346],346
obs_43a0767e6248,Observation,与 缸内燃烧工况异常 存在 导致 关系,relation_projection,relation,,,导致,ent_1f77fa960d86952a,缸内燃烧工况异常,outgoing,[351],351
obs_43afbcd77b69,Observation,被 尺寸复核 以 检测 关系连接,relation_projection,relation,,,检测,ent_2db411a5d1897bad,尺寸复核,incoming,[338],338
obs_43d37d777965,Observation,与 水垢 存在 发现 关系,relation_projection,relation,,,发现,ent_d373de1e65859ef9,水垢,outgoing,[344],344
obs_43e43a0e618a,Observation,与 专用清洗剂 存在 针对 关系,relation_projection,relation,,,针对,ent_541e06365b00b6d5,专用清洗剂,outgoing,[332],332
obs_442ad30451be,Observation,被 喷油器雾化试验 以 检测 关系连接,relation_projection,relation,,,检测,ent_5ff9192e802d9110,喷油器雾化试验,incoming,[331],331
obs_446f5563ec50,Observation,与 能量利用率 存在 监控 关系,relation_projection,relation,,,监控,ent_1002c7c34d095629,能量利用率,outgoing,[359],359
obs_44bd51f1f05a,Observation,与 气阀与阀座密封性检测 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_f7d4b1a10c9a7686,气阀与阀座密封性检测,outgoing,[333],333
obs_454ba4869fd2,Observation,被 乳化 以 导致 关系连接,relation_projection,relation,,,导致,ent_2673b5d001170cdd,乳化,incoming,[330],330
obs_4562732eca2e,Observation,被 运行参数复盘与性能检测 以 发现 关系连接,relation_projection,relation,,,发现,ent_5a1dc854dff62e7e,运行参数复盘与性能检测,incoming,[331],331
obs_458e4250de63,Observation,与 凸轮轴 存在 针对 关系,relation_projection,relation,,,针对,ent_21eae84dad577864,凸轮轴,outgoing,[333],333
obs_45bc29e1a6b6,Observation,与 船级社认可 存在 见证 关系,relation_projection,relation,,,见证,ent_1100556b443f0651,船级社认可,outgoing,[337],337
obs_45bf2a27317f,Observation,被 资料交付 以 产出 关系连接,relation_projection,relation,,,产出,ent_5ddf5844bd40dd28,资料交付,incoming,[348],348
obs_460ac80f5b39,Observation,被 中间检验节点 以 检测 关系连接,relation_projection,relation,,,检测,ent_213b91125ae9894e,中间检验节点,incoming,[336],336
obs_4617bca31706,Observation,被 制定维修方案 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_ae50a894de96b59d,制定维修方案,incoming,[334],334
obs_463a06778650,Observation,被 拆解过程 以 针对 关系连接,relation_projection,relation,,,针对,ent_e1a14f79954e9d85,拆解过程,incoming,[332],332
obs_465b583670d1,Observation,与 高压油管暴振 存在 导致 关系,relation_projection,relation,,,导致,ent_55b73840218a0c1c,高压油管暴振,outgoing,[352],352
obs_46993e6da8cc,Observation,被 固定部件 以 前置于 关系连接,relation_projection,relation,,,前置于,ent_1f1be4deb795a7bd,固定部件,incoming,[350],350
obs_46d94013b5a2,Observation,被 杂质 以 导致 关系连接,relation_projection,relation,,,导致,ent_b6590caa4e778959,杂质,incoming,[341],341
obs_4701af24e047,Observation,被 标准化拆解作业 以 依据 关系连接,relation_projection,relation,,,依据,ent_30c221ce62b42ec9,标准化拆解作业,incoming,[339],339
obs_4704ed0c692a,Observation,被 现场安全条件确认 以 检测 关系连接,relation_projection,relation,,,检测,ent_57675037defb8e6e,现场安全条件确认,incoming,[338],338
obs_47a19503d1f8,Observation,与 烧蚀 存在 导致 关系,relation_projection,relation,,,导致,ent_de1ae9bb7c13c651,烧蚀,outgoing,[352],352
obs_47a88d551d7e,Observation,被 部件精准检测与故障量化 以 针对 关系连接,relation_projection,relation,,,针对,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_47ab6e0ae0d4,Observation,与 柴油机 存在 针对 关系,relation_projection,relation,,,针对,ent_bb083028173ba6c1,柴油机,outgoing,[348],348
obs_47b73cf69d93,Observation,与 腐蚀 存在 发现 关系,relation_projection,relation,,,发现,ent_72761710c672125e,腐蚀,outgoing,[344],344
obs_47e2fbcce687,Observation,被 水压试验 以 检测 关系连接,relation_projection,relation,,,检测,ent_8eeea8f97d36055b,水压试验,incoming,[331],331
obs_47e34c280330,Observation,与 涡轮增压器 存在 适用于 关系,relation_projection,relation,,,适用于,ent_ea21de63f6b1cf65,涡轮增压器,outgoing,[357],357
obs_47f3ff286cf5,Observation,与 局部烧蚀 存在 导致 关系,relation_projection,relation,,,导致,ent_bc234aad74603fd6,局部烧蚀,outgoing,[353],353
obs_480e3f94bed8,Observation,被 主机燃烧不良 以 导致 关系连接,relation_projection,relation,,,导致,ent_e614464fe0337c60,主机燃烧不良,incoming,[351],351
obs_4862f71b1e1a,Observation,被 强腐蚀性清洗剂 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_33c185c7dce76204,强腐蚀性清洗剂,incoming,[332],332
obs_48bb28aacaf4,Observation,被 活塞环开口间隙检测 以 检测 关系连接,relation_projection,relation,,,检测,ent_1152d6714fed1a59,活塞环开口间隙检测,incoming,[333],333
obs_494753ca5742,Observation,被 热应力不均 以 导致 关系连接,relation_projection,relation,,,导致,ent_bbaa27577a2786b6,热应力不均,incoming,[353],353
obs_497272ef6809,Observation,与 温度 存在 检测 关系,relation_projection,relation,,,检测,ent_8e43122110df3a4a,温度,outgoing,[338],338
obs_497334af2300,Observation,与 原厂技术标准 存在 依据 关系,relation_projection,relation,,,依据,ent_4d2188dc286abc0a,原厂技术标准,outgoing,[336],336
obs_498e4e51ec3e,Observation,与 部件配合面 存在 针对 关系,relation_projection,relation,,,针对,ent_238defa8ed1f1188,部件配合面,outgoing,[339],339
obs_49b6b0ba291e,Observation,与 互检 存在 前置于 关系,relation_projection,relation,,,前置于,ent_5f14ced291084191,互检,outgoing,[342],342
obs_4a0c766730a9,Observation,与 尺寸公差 存在 监控 关系,relation_projection,relation,,,监控,ent_c458c73d5e041609,尺寸公差,outgoing,[340],340
obs_4a2796207588,Observation,被 资料交付 以 产出 关系连接,relation_projection,relation,,,产出,ent_5ddf5844bd40dd28,资料交付,incoming,[348],348
obs_4a6c81a7e34b,Observation,与 活塞环背隙检测 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_f11433ced4f85c22,活塞环背隙检测,outgoing,[333],333
obs_4ae4707003c3,Observation,被 机械增压 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_b30c45fcfbf8d2d6,机械增压,incoming,[357],357
obs_4af2f3afde04,Observation,与 废气涡轮 存在 适用于 关系,relation_projection,relation,,,适用于,ent_10ba357053d26898,废气涡轮,outgoing,[356],356
obs_4b13f81f61d7,Observation,与 检验记录 存在 确认 关系,relation_projection,relation,,,确认,ent_4415d14a3d15d685,检验记录,outgoing,[343],343
obs_4b18accc551e,Observation,与 违章作业纠正 存在 前置于 关系,relation_projection,relation,,,前置于,ent_0e40d7fb2f4a2f3e,违章作业纠正,outgoing,[342],342
obs_4b3bdb536801,Observation,与 固定部件 存在 针对 关系,relation_projection,relation,,,针对,ent_1f1be4deb795a7bd,固定部件,outgoing,[353],353
obs_4b4f5fb2005b,Observation,被 气阀与阀座研磨 以 监控 关系连接,relation_projection,relation,,,监控,ent_d9e677d249ad2e84,气阀与阀座研磨,incoming,[340],340
obs_4b52687e0de4,Observation,与 滑油压力 存在 监控 关系,relation_projection,relation,,,监控,ent_e63602855cb99fe8,滑油压力,outgoing,[347],347
obs_4b6764119cbc,Observation,与 装配标记 存在 监控 关系,relation_projection,relation,,,监控,ent_acf1db21ef37f167,装配标记,outgoing,[339],339
obs_4b7887309456,Observation,与 接合面密封性能差 存在 处理 关系,relation_projection,relation,,,处理,ent_0f35ce8cb5000544,接合面密封性能差,outgoing,[354],354
obs_4b877b72b179,Observation,与 船舶柴油机部件维修故障勘验报告 存在 产出 关系,relation_projection,relation,,,产出,ent_fcfd4da3c5d04fbf,船舶柴油机部件维修故障勘验报告,outgoing,[334],334
obs_4c7d59ff34c2,Observation,与 排气阀 存在 针对 关系,relation_projection,relation,,,针对,ent_f950b531ac9bd9c3,排气阀,outgoing,[352],352
obs_4c8945b3c107,Observation,与 备件进场检验报告 存在 产出 关系,relation_projection,relation,,,产出,ent_362f1de596f9811c,备件进场检验报告,outgoing,[344],344
obs_4cfbdf967674,Observation,被 松动 以 导致 关系连接,relation_projection,relation,,,导致,ent_62e19b4709750079,松动,incoming,[355],355
obs_4d0e78ed06d4,Observation,与 磨损 存在 导致 关系,relation_projection,relation,,,导致,ent_fef38f2b481cd055,磨损,outgoing,[354],354
obs_4d312e37221d,Observation,被 系统完整性与密封性检验 以 针对 关系连接,relation_projection,relation,,,针对,ent_149491adcfa779c3,系统完整性与密封性检验,incoming,[346],346
obs_4d3ef01220ed,Observation,与 曲轴修复 存在 采用维修工艺 关系,relation_projection,relation,,,采用维修工艺,ent_068493579e025c46,曲轴修复,outgoing,[337],337
obs_4d4472232e4c,Observation,被 检查阀杆与导套间的接触表面状态 以 检测 关系连接,relation_projection,relation,,,检测,ent_127725a271c33634,检查阀杆与导套间的接触表面状态,incoming,[352],352
obs_4d7d348ed4e9,Observation,与 规格 存在 检测 关系,relation_projection,relation,,,检测,ent_320c7d887fdd6fcb,规格,outgoing,[338],338
obs_4d8f7103746d,Observation,被 标准化装配作业 以 监控 关系连接,relation_projection,relation,,,监控,ent_55054350edb6a537,标准化装配作业,incoming,[341],341
obs_4dd57ee18ad1,Observation,被 空载试车试验 以 监控 关系连接,relation_projection,relation,,,监控,ent_5f73a6ec680615e1,空载试车试验,incoming,[347],347
obs_4de2fc62d74f,Observation,被 燃烧工况控制 以 监控 关系连接,relation_projection,relation,,,监控,ent_a565ccd319000f5b,燃烧工况控制,incoming,[351],351
obs_4df1137fe717,Observation,与 安全管控要求 存在 依据 关系,relation_projection,relation,,,依据,ent_755ef588430d8bf9,安全管控要求,outgoing,[338],338
obs_4e261151d11b,Observation,与 驱动泵上的安全阀起跳 存在 导致 关系,relation_projection,relation,,,导致,ent_01eb22edd7bc3c8a,驱动泵上的安全阀起跳,outgoing,[352],352
obs_4e3709dd3171,Observation,被 固定部件 以 发生故障 关系连接,relation_projection,relation,,,发生故障,ent_1f1be4deb795a7bd,固定部件,incoming,[353],353
obs_4e42d08059a1,Observation,与 锁紧装置 存在 检测 关系,relation_projection,relation,,,检测,ent_064278ce1aed0718,锁紧装置,outgoing,[345],345
obs_4e9ef9851743,Observation,与 表面粗糙度 存在 检测 关系,relation_projection,relation,,,检测,ent_17aa85c3406ca9fb,表面粗糙度,outgoing,[344],344
obs_4f5ef9fbe3b2,Observation,与 增压器 存在 适用于 关系,relation_projection,relation,,,适用于,ent_4cb467ba1a5f5587,增压器,outgoing,[359],359
obs_4f6b1f54fcde,Observation,被 空载试车试验 以 检测 关系连接,relation_projection,relation,,,检测,ent_5f73a6ec680615e1,空载试车试验,incoming,[347],347
obs_4f9782e4cf34,Observation,被 冷却系统水压试验 以 检测 关系连接,relation_projection,relation,,,检测,ent_97b685ec89053991,冷却系统水压试验,incoming,[346],346
obs_4f9bc57e97e8,Observation,被 工序间检验 以 前置于 关系连接,relation_projection,relation,,,前置于,ent_a8ca98afc724c9a1,工序间检验,incoming,[342],342
obs_4fe257ae205c,Observation,与 曲轴主轴颈直径检测 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_8f464c0fb692210e,曲轴主轴颈直径检测,outgoing,[333],333
obs_5034034173f9,Observation,被 内窥镜检测 以 发现 关系连接,relation_projection,relation,,,发现,ent_1c992cc242b33118,内窥镜检测,incoming,[331],331
obs_5036881dc23d,Observation,与 质量保证期 存在 监控 关系,relation_projection,relation,,,监控,ent_8da4fcb3c2d7ac0f,质量保证期,outgoing,[349],349
obs_50371e457c71,Observation,被 静态完工检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_87b3a85fb525091f,静态完工检验,incoming,[345],345
obs_503fa0532612,Observation,与 柴油机 存在 针对 关系,relation_projection,relation,,,针对,ent_bb083028173ba6c1,柴油机,outgoing,[330],330
obs_509a685f6ea3,Observation,与 异常情况 存在 发现 关系,relation_projection,relation,,,发现,ent_6fd9d9f5ecb710bc,异常情况,outgoing,[344],344
obs_509d22bb1648,Observation,与 水道 存在 针对 关系,relation_projection,relation,,,针对,ent_9513b6afd2088e2c,水道,outgoing,[339],339
obs_50dd40136da6,Observation,被 静态完工检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_87b3a85fb525091f,静态完工检验,incoming,[345],345
