:START_ID(Entity-ID),:END_ID(Entity-ID),:TYPE,relationship_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe
ent_2db411a5d1897bad,ent_a4a695888f81d744,REL_B3FF0C7392,rel_d2b2daee8d242367,尺寸复核,备件,检验/试验,设备对象,检测,检测,检测,进行尺寸复核,"[""进行尺寸复核""]",进行尺寸复核,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[338],338
ent_2f053cc1c23e3bd6,ent_165bbf88cbe1e1bf,REL_93D4786288,rel_72f3e398bf3848a5,部件清洁与预处理,压缩空气,维修活动,设备对象,针对,针对,针对,使用,"[""使用""]",使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[332],332
ent_2f053cc1c23e3bd6,ent_36daead55a88d568,REL_93D4786288,rel_7244e4b31f5438a0,部件清洁与预处理,油道,维修活动,设备对象,针对,针对,针对,疏通,"[""疏通""]",疏通,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[332],332
ent_2f053cc1c23e3bd6,ent_541e06365b00b6d5,REL_93D4786288,rel_e1c0f5055e7cbbe7,部件清洁与预处理,专用清洗剂,维修活动,设备对象,针对,针对,针对,使用,"[""使用""]",使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[332],332
ent_2f053cc1c23e3bd6,ent_9513b6afd2088e2c,REL_93D4786288,rel_197fbedf0ef3348a,部件清洁与预处理,水道,维修活动,设备对象,针对,针对,针对,疏通,"[""疏通""]",疏通,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[332],332
ent_30540dce6af29325,ent_1095bf028f06d8ce,REL_523E40A074,rel_eb4adf779da7678a,隐患排查,缺陷,维修活动,故障/异常,发现,发现,发现,发现,"[""发现""]",发现,,unmapped,null,[355],355
ent_30540dce6af29325,ent_34ee39d5947f5adf,REL_523E40A074,rel_dd8bfeaeb7ca79fe,隐患排查,隐患,维修活动,故障/异常,发现,发现,发现,发现,"[""发现""]",发现,,unmapped,null,[355],355
ent_30c221ce62b42ec9,ent_26ccff3a640efc96,REL_93D4786288,rel_a87f18e3716fda9f,标准化拆解作业,专用工具,维修活动,设备对象,针对,针对,针对,使用,"[""使用""]",使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[339],339
ent_30c221ce62b42ec9,ent_5bc9c1bcf2fd9ffd,REL_D984D98F05,rel_310af02db11d96d6,标准化拆解作业,维修方案,维修活动,文件,依据,依据,依据,按照...规定,"[""按照...规定""]",按照...规定,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[339],339
ent_30c221ce62b42ec9,ent_6fd9d9f5ecb710bc,REL_523E40A074,rel_3c1ac5e4ce1dd339,标准化拆解作业,异常情况,维修活动,故障/异常,发现,发现,发现,发现,"[""发现""]",发现,,unmapped,null,[339],339
ent_30c221ce62b42ec9,ent_acf1db21ef37f167,REL_C87CBD5FC8,rel_b8ab38202ea091bd,标准化拆解作业,装配标记,维修活动,参数/指标,监控,监控,监控,复核,"[""复核""]",复核,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[339],339
ent_30c221ce62b42ec9,ent_d8d5ad023000e5b1,REL_D984D98F05,rel_86159ce4897a9b8e,标准化拆解作业,原厂技术手册,维修活动,文件,依据,依据,依据,按照...规定,"[""按照...规定""]",按照...规定,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[339],339
ent_310389f66242727a,ent_668dceee153e9006,REL_9899E5D4D0,rel_c0bffc81302031d1,动作停滞,缸头安全阀起跳,故障/异常,故障/异常,导致,导致,导致,进而引发,"[""进而引发""]",进而引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352
ent_310389f66242727a,ent_ac958f2236915538,REL_9899E5D4D0,rel_8e8f6120a46a5c1e,动作停滞,扫气箱高温火警报警,故障/异常,故障/异常,导致,导致,导致,进而引发,"[""进而引发""]",进而引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352
ent_310389f66242727a,ent_ce7cf1c566a9e614,REL_9899E5D4D0,rel_e0f0112e877ac87a,动作停滞,排气阀喷出火焰,故障/异常,故障/异常,导致,导致,导致,进而引发,"[""进而引发""]",进而引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352
ent_310389f66242727a,ent_f9259cee21dd1330,REL_9899E5D4D0,rel_20e51912772127ff,动作停滞,增压器喘振,故障/异常,故障/异常,导致,导致,导致,进而引发,"[""进而引发""]",进而引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352
ent_31552f3a486bfa59,ent_8e43122110df3a4a,REL_9899E5D4D0,rel_cf0900667bc4f130,参数异常,温度,故障/异常,参数/指标,导致,导致,导致,出现参数异常,"[""出现参数异常""]",出现参数异常,,unmapped,null,[350],350
ent_31552f3a486bfa59,ent_c78b9c0298d53f39,REL_9899E5D4D0,rel_a697b60e3fe03da4,参数异常,压力,故障/异常,参数/指标,导致,导致,导致,出现参数异常,"[""出现参数异常""]",出现参数异常,,unmapped,null,[350],350
ent_322bb49ed2b9d5ef,ent_2b41b9ac0035be71,REL_BD64B73930,rel_dcc79d8a426dc58a,机座裂纹焊补,焊接修复,维修活动,维修工艺/措施,采用维修工艺,采用维修工艺,采用维修工艺,如...（属于）,"[""如...（属于）""]",如...（属于）,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用维修工艺"", ""relation_key"": ""采用维修工艺"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修工艺/措施""}",[340],340
ent_325a41534993783e,ent_6e0a39cbee061235,REL_76FDF5E82D,rel_f69366619033d673,项目技术负责人,技术与安全二次交底,责任主体,维修活动,负责,负责,负责,由...进行,"[""由...进行""]",由...进行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""负责"", ""relation_key"": ""负责"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[339],339
ent_3302749cb93c242a,ent_fbb5bb0df9f01f50,REL_93D4786288,rel_89e436c0dfed85c3,维修服务,船舶主机,维修活动,设备对象,针对,针对,针对,对...维护与管理,"[""对...维护与管理""]",对...维护与管理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[349],349
ent_33c185c7dce76204,ent_dcefd639fd3bf342,REL_FEA281029C,rel_aa87bf512da68ea6,强腐蚀性清洗剂,铝制部件,设备对象,设备对象,适用于,适用于,适用于,严禁使用,"[""严禁使用""]",严禁使用,,unmapped,null,[332],332
ent_341a715eb798ec07,ent_6584cbf9d99c5682,REL_B3FF0C7392,rel_6d9b082fc7dee7a7,机座平行度检测,机架,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333
ent_341a715eb798ec07,ent_6d2446f989e13d6e,REL_B3FF0C7392,rel_fcb9d4e2eecae1d4,机座平行度检测,机座,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333
ent_357ed4626a2790b7,ent_378655aa15aaa0cb,REL_FEA281029C,rel_225745fad11f0e76,贯穿螺栓,筒形活塞式柴,设备对象,设备对象,适用于,适用于,适用于,应用于,"[""应用于""]",应用于,,unmapped,null,[354],354
ent_357ed4626a2790b7,ent_3b9fc9efa95368aa,REL_FEA281029C,rel_b3e09479d93946ab,贯穿螺栓,十字头式柴油机,设备对象,设备对象,适用于,适用于,适用于,应用于,"[""应用于""]",应用于,,unmapped,null,[354],354
ent_35d6d2c9ef759531,ent_1100556b443f0651,REL_D9B0234874,rel_a0045ede29c62f10,船级社验船师,船级社认可,责任主体,维修活动,见证,见证,见证,现场见证,"[""现场见证""]",现场见证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""见证"", ""relation_key"": ""见证"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[337],337
ent_35d6d2c9ef759531,ent_5ab114dbc14da29d,REL_D9B0234874,rel_714a8972648d2e33,船级社验船师,现场见证检验,责任主体,检验/试验,见证,见证,见证,经...船级社验船师现场见证检验,"[""经...船级社验船师现场见证检验""]",经...船级社验船师现场见证检验,,unmapped,null,[342],342
ent_35d6d2c9ef759531,ent_a326420afa65a5c5,REL_D9B0234874,rel_b91f65cc5cc91ccc,船级社验船师,重大维修项目,责任主体,维修活动,见证,见证,见证,通知...现场见证,"[""通知...现场见证""]",通知...现场见证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""见证"", ""relation_key"": ""见证"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[343],343
ent_35d6d2c9ef759531,ent_e5090d1dbae93fb9,REL_D9B0234874,rel_b2ee3369c5ce0845,船级社验船师,动态试车检验,责任主体,维修活动,见证,见证,见证,现场见证,"[""现场见证""]",现场见证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""见证"", ""relation_key"": ""见证"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[346],346
ent_35d6d2c9ef759531,ent_ec292d2742cceec9,REL_D9B0234874,rel_91e90facfbae8438,船级社验船师,部件修复作业,责任主体,维修活动,见证,见证,见证,现场见证,"[""现场见证""]",现场见证,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""见证"", ""relation_key"": ""见证"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[340],340
ent_366934530315bbc8,ent_9d7af5c15d605e11,REL_C64883763F,rel_c03076f3a0dca90e,机座油底壳,机座油底壳裂损与变形,设备对象,故障/异常,发生故障,发生故障,发生故障,常见故障为,"[""常见故障为""]",常见故障为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生故障"", ""relation_key"": ""发生故障"", ""source_entity_type"": ""设备对象"", ""target_entity_type"": ""故障/异常""}",[354],354
ent_36f4d3b230d1e95b,ent_fef38f2b481cd055,REL_9263E46A01,rel_af6769907f47f31b,调整中心偏差,磨损,维修工艺/措施,故障/异常,处理,处理,处理,避免...发生,"[""避免...发生""]",避免...发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[354],354
ent_3754f8c25aba0b16,ent_cbe10344992e43d6,REL_B3FF0C7392,rel_854a8fe112632444,活塞销孔圆度检测,活塞组件,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333
ent_37c00df69c85e528,ent_bbaa27577a2786b6,REL_9899E5D4D0,rel_63771d343b8e60b2,水腔结垢,热应力不均,故障/异常,故障/异常,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[353],353
ent_385e4396ef7dac1b,ent_c46a81fc2811346c,REL_9899E5D4D0,rel_99410b3ab5b073ea,粉尘杂质,配合面,原因/影响因素,设备对象,导致,导致,导致,避免...进入,"[""避免...进入""]",避免...进入,,unmapped,null,[341],341
ent_388af6dd333ba1a7,ent_a8ca98afc724c9a1,REL_C11219E27C,rel_efa8546c5bb99150,完工检验,工序间检验,检验/试验,检验/试验,前置于,前置于,前置于,上一道工序检验不合格，严禁进入下一道工序,"[""上一道工序检验不合格，严禁进入下一道工序""]",上一道工序检验不合格，严禁进入下一道工序,,unmapped,null,[336],336
ent_3ac046bbdca1d9be,ent_7c916ab0d852b001,REL_76FDF5E82D,rel_cac7aa1943e6c370,轮机长,快速越过共振区,责任主体,维修工艺/措施,负责,负责,负责,需...快速越过,"[""需...快速越过""]",需...快速越过,,unmapped,null,[352],352
ent_3ac046bbdca1d9be,ent_85eee71ff854bcb5,REL_76FDF5E82D,rel_02f253054169598d,轮机长,船方确认,责任主体,维修活动,负责,负责,负责,进行确认,"[""进行确认""]",进行确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""负责"", ""relation_key"": ""负责"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[337],337
ent_3ac046bbdca1d9be,ent_8f219c0ab944a868,REL_76FDF5E82D,rel_63f07abdd6b316aa,轮机长,日常维护管理,责任主体,维修活动,负责,负责,负责,指导与监督...统筹,"[""指导与监督...统筹""]",指导与监督...统筹,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""负责"", ""relation_key"": ""负责"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[350],350
ent_3ac046bbdca1d9be,ent_9aa8e5e7ef3100de,REL_76FDF5E82D,rel_7cbede6e6ebd825b,轮机长,突发性故障抢修,责任主体,维修活动,负责,负责,负责,统筹...情况,"[""统筹...情况""]",统筹...情况,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""负责"", ""relation_key"": ""负责"", ""source_entity_type"": ""责任主体"", ""target_entity_type"": ""维修活动""}",[350],350
ent_3b2531769a42f74c,ent_5cd62179170156bd,REL_C64883763F,rel_2fffea9575d3cd61,曲轴,裂纹,设备对象,故障/异常,发生故障,发生故障,发生故障,检测...裂纹,"[""检测...裂纹""]",检测...裂纹,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生故障"", ""relation_key"": ""发生故障"", ""source_entity_type"": ""设备对象"", ""target_entity_type"": ""故障/异常""}",[333],333
ent_3b9e68a30b4a5f26,ent_fbb5bb0df9f01f50,REL_B3FF0C7392,rel_afa53a0db6dcb2c4,测量,船舶主机,检验/试验,设备对象,检测,检测,检测,计划性的...测量,"[""计划性的...测量""]",计划性的...测量,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[355],355
ent_3c30dcd6478d235a,ent_7c20afeca6782412,REL_9899E5D4D0,rel_0916b06d48e18bb3,机械应力超限,裂损,原因/影响因素,故障/异常,导致,导致,导致,外部原因,"[""外部原因""]",外部原因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[353],353
ent_3c317b28295d0e22,ent_0df5be3aca34a4a2,REL_C87CBD5FC8,rel_168d9363f58f5eb5,整机装配与调试,配气定时,维修活动,参数/指标,监控,监控,监控,调整,"[""调整""]",调整,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[341],341
ent_3c317b28295d0e22,ent_10758ae0106316b8,REL_6931BB1DA1,rel_5810e70416981b53,整机装配与调试,调整数据,维修活动,文件,产出,产出,产出,归档留存,"[""归档留存""]",归档留存,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""产出"", ""relation_key"": ""产出"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[341],341
ent_3c317b28295d0e22,ent_24aee21b25904897,REL_C87CBD5FC8,rel_131cccc3d9a11f27,整机装配与调试,燃油喷射定时,维修活动,参数/指标,监控,监控,监控,调整,"[""调整""]",调整,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[341],341
ent_3c317b28295d0e22,ent_59ccadeeb8ad4cac,REL_C87CBD5FC8,rel_3fc113c611851a80,整机装配与调试,气门间隙,维修活动,参数/指标,监控,监控,监控,调整,"[""调整""]",调整,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[341],341
ent_3c317b28295d0e22,ent_901af3ed58de920b,REL_93D4786288,rel_afc0441fa3ec961e,整机装配与调试,冷却水系统管路,维修活动,设备对象,针对,针对,针对,连接,"[""连接""]",连接,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[341],341
ent_3c317b28295d0e22,ent_9b91023a8f07bb78,REL_C87CBD5FC8,rel_7b5f39397b8e0932,整机装配与调试,调速器参数,维修活动,参数/指标,监控,监控,监控,调整,"[""调整""]",调整,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[341],341
ent_3c317b28295d0e22,ent_9d5a64a6fef4e9aa,REL_93D4786288,rel_f91c4ed0a68f7928,整机装配与调试,滑油系统管路,维修活动,设备对象,针对,针对,针对,连接,"[""连接""]",连接,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[341],341
ent_3c317b28295d0e22,ent_ad69b892506628ff,REL_93D4786288,rel_dd6ef3184ef5aa42,整机装配与调试,整机,维修活动,设备对象,针对,针对,针对,进行...总装,"[""进行...总装""]",进行...总装,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[341],341
ent_3c317b28295d0e22,ent_aefb02d6ee2403f1,REL_93D4786288,rel_a364065957e53203,整机装配与调试,压缩空气系统管路,维修活动,设备对象,针对,针对,针对,连接,"[""连接""]",连接,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[341],341
ent_3c317b28295d0e22,ent_c1a32df8629ffd06,REL_93D4786288,rel_4d9d499c4e37b08c,整机装配与调试,燃油系统管路,维修活动,设备对象,针对,针对,针对,连接,"[""连接""]",连接,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[341],341
ent_3c317b28295d0e22,ent_d8d5ad023000e5b1,REL_D984D98F05,rel_6862437f1b63772b,整机装配与调试,原厂技术手册,维修活动,文件,依据,依据,依据,按照...要求,"[""按照...要求""]",按照...要求,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[341],341
ent_3cca944e1d1c32ec,ent_6584cbf9d99c5682,REL_B3FF0C7392,rel_fb50c6f12a29cf7c,机座垂直度检测,机架,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333
ent_3cca944e1d1c32ec,ent_6d2446f989e13d6e,REL_B3FF0C7392,rel_224f9891a9a58980,机座垂直度检测,机座,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333
ent_3d4396ce0fc0d4a9,ent_68e3bcb7c24ddfd7,REL_D9C32A4C3D,rel_88621b349f6dddd3,涡轮,排气总管,设备对象,设备对象,未知,未知,未知,装在...后面,"[""装在...后面""]",装在...后面,,unmapped,null,[358],358
ent_3eec336e1eec85d8,ent_ba384c24ac819962,REL_9899E5D4D0,rel_66c949de5950adab,水温突变,缸盖等固定部件承受过大的机械与热负荷,原因/影响因素,故障/异常,导致,导致,导致,避免因...导致,"[""避免因...导致""]",避免因...导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[351],351
ent_4021672daa827b03,ent_6e84a992d664858c,REL_BD64B73930,rel_c7a9e6a8e25ad50e,曲轴变形校正,校正与整形修复,维修活动,维修工艺/措施,采用维修工艺,采用维修工艺,采用维修工艺,如...（属于）,"[""如...（属于）""]",如...（属于）,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用维修工艺"", ""relation_key"": ""采用维修工艺"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修工艺/措施""}",[340],340
ent_4102623e4639725c,ent_47e9cb7da70bfe39,REL_9263E46A01,rel_e7f966d23688e73a,深度清洁,积碳,维修工艺/措施,故障/异常,处理,处理,处理,去除,"[""去除""]",去除,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[339],339
ent_4102623e4639725c,ent_5f79f1db0328d1b8,REL_9263E46A01,rel_49763aa4d385e221,深度清洁,油污,维修工艺/措施,故障/异常,处理,处理,处理,去除,"[""去除""]",去除,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[339],339
ent_4102623e4639725c,ent_d373de1e65859ef9,REL_9263E46A01,rel_a1fca25656b3aa9e,深度清洁,水垢,维修工艺/措施,故障/异常,处理,处理,处理,去除,"[""去除""]",去除,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[339],339
ent_4102623e4639725c,ent_fef78fd55678a8e1,REL_9263E46A01,rel_3ed507f5c42c7eb7,深度清洁,锈蚀,维修工艺/措施,故障/异常,处理,处理,处理,去除,"[""去除""]",去除,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[339],339
ent_4344fa00914ef33d,ent_478abbc25c59a123,REL_523E40A074,rel_a6ddd7a152458fdd,超声波探伤 (UT),埋藏缺陷,检验/试验,故障/异常,发现,发现,发现,检测...缺陷,"[""检测...缺陷""]",检测...缺陷,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[331],331
ent_4344fa00914ef33d,ent_dd80d674b8ccfa05,REL_B3FF0C7392,rel_32ea128e99d2879f,超声波探伤 (UT),曲轴内部,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[331],331
ent_4344fa00914ef33d,ent_f23ec6e588c1e717,REL_B3FF0C7392,rel_711e7544321824f6,超声波探伤 (UT),螺栓内部,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[331],331
ent_443c3bae37090f25,ent_17aa85c3406ca9fb,REL_B3FF0C7392,rel_b3f15c5225182534,机械加工修复检验,表面粗糙度,检验/试验,参数/指标,检测,检测,检测,核对,"[""核对""]",核对,,unmapped,null,[344],344
ent_443c3bae37090f25,ent_4ec407a780351fd5,REL_B3FF0C7392,rel_b16ee697849794e9,机械加工修复检验,形位公差,检验/试验,参数/指标,检测,检测,检测,核对,"[""核对""]",核对,,unmapped,null,[344],344
ent_443c3bae37090f25,ent_c458c73d5e041609,REL_B3FF0C7392,rel_51d3901c5fa121fb,机械加工修复检验,尺寸公差,检验/试验,参数/指标,检测,检测,检测,核对,"[""核对""]",核对,,unmapped,null,[344],344
ent_443c3bae37090f25,ent_e01ad738fcd1022f,REL_6931BB1DA1,rel_811a68aaeec2eec5,机械加工修复检验,尺寸检测报告,检验/试验,文件,产出,产出,产出,出具,"[""出具""]",出具,,unmapped,null,[344],344
ent_44786522511a8ac1,ent_363ba44dd0f5d0e7,REL_C64883763F,rel_2d82d2aadc1fbee3,增压扫气系统,系统故障,设备对象,故障/异常,发生故障,发生故障,发生故障,因系统故障影响,"[""因系统故障影响""]",因系统故障影响,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生故障"", ""relation_key"": ""发生故障"", ""source_entity_type"": ""设备对象"", ""target_entity_type"": ""故障/异常""}",[352],352
ent_44786522511a8ac1,ent_dad594ca1736322a,REL_C64883763F,rel_7145001d34af5033,增压扫气系统,燃烧故障,设备对象,故障/异常,发生故障,发生故障,发生故障,规避...发生,"[""规避...发生""]",规避...发生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生故障"", ""relation_key"": ""发生故障"", ""source_entity_type"": ""设备对象"", ""target_entity_type"": ""故障/异常""}",[352],352
