observation_id:ID(Observation-ID),:LABEL,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_36021639117f,Observation,与 液压站 存在 针对 关系,relation_projection,relation,,,针对,ent_8cee5bb6727db9a1,液压站,outgoing,[401],401
obs_3605c6b8ae8c,Observation,与 液压故障 存在 导致 关系,relation_projection,relation,,,导致,ent_c5624687b811df51,液压故障,outgoing,[392],392
obs_360706729626,Observation,被 船舶安全管理体系 以 约束 关系连接,relation_projection,relation,,,约束,ent_1313c79516e637ea,船舶安全管理体系,incoming,[425],425
obs_361cf1e5cd30,Observation,与 内泄漏 存在 用于判定 关系,relation_projection,relation,,,用于判定,ent_cdae66b24a9e6937,内泄漏,outgoing,[411],411
obs_364a072888cc,Observation,被 流量故障 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_31beb66490a11689,流量故障,incoming,[412],412
obs_366e65ffcf34,Observation,被 软管老化 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_c3e5d61170ced411,软管老化,incoming,[401],401
obs_366f6a532e84,Observation,与 船舶液压维护 存在 针对 关系,relation_projection,relation,,,针对,ent_d01197d38864f90a,船舶液压维护,outgoing,[422],422
obs_3670b80b523f,Observation,被 科考船 以 组成 关系连接,relation_projection,relation,,,组成,ent_4a1baed658edc089,科考船,incoming,[420],420
obs_3674ae45e12e,Observation,与 船舶液压维护 存在 用于判定 关系,relation_projection,relation,,,用于判定,ent_d01197d38864f90a,船舶液压维护,outgoing,[399],399
obs_368beeaf419f,Observation,与 伸缩臂 存在 组成 关系,relation_projection,relation,,,组成,ent_5b03f22be8555618,伸缩臂,outgoing,[420],420
obs_3691ddca974d,Observation,被 海工辅助船 以 组成 关系连接,relation_projection,relation,,,组成,ent_9416cfa87a6dcc90,海工辅助船,incoming,[420],420
obs_369dcb5375bc,Observation,与 油液检测结果 存在 监测 关系,relation_projection,relation,,,监测,ent_eaac5285f305077a,油液检测结果,outgoing,[393],393
obs_369f1cf0c56c,Observation,与 舱口盖液压缸 存在 发生于 关系,relation_projection,relation,,,发生于,ent_a4eae62fda6f0e7f,舱口盖液压缸,outgoing,[419],419
obs_36c580573a0e,Observation,与 阀块 存在 发生于 关系,relation_projection,relation,,,发生于,ent_3756604d0e400349,阀块,outgoing,[403],403
obs_36de547c397a,Observation,与 旁通阀 存在 发生于 关系,relation_projection,relation,,,发生于,ent_78eb75bf259e766c,旁通阀,outgoing,[410],410
obs_370254c4dd29,Observation,与 动作缓慢 存在 导致 关系,relation_projection,relation,,,导致,ent_4b79704ccb3b47af,动作缓慢,outgoing,[402],402
obs_37092e7ed961,Observation,与 阀件 存在 针对 关系,relation_projection,relation,,,针对,ent_0224384aa127ecb7,阀件,outgoing,[425],425
obs_370980299acb,Observation,与 设备无力 存在 导致 关系,relation_projection,relation,,,导致,ent_a547f2351a14a8c9,设备无力,outgoing,[411],411
obs_3712667b1dd2,Observation,被 辅助装置 以 组成 关系连接,relation_projection,relation,,,组成,ent_5175aa3260de29b7,辅助装置,incoming,[388],388
obs_377075e04fe2,Observation,与 液压系统 存在 针对 关系,relation_projection,relation,,,针对,ent_00c98d8d5efdda91,液压系统,outgoing,[420],420
obs_3776f7bf6f3d,Observation,被 水分蒸发 以 影响 关系连接,relation_projection,relation,,,影响,ent_ea12d434a7d0c294,水分蒸发,incoming,[394],394
obs_377e1043b125,Observation,与 设备无力 存在 导致 关系,relation_projection,relation,,,导致,ent_a547f2351a14a8c9,设备无力,outgoing,[411],411
obs_378fa2f18d5b,Observation,与 软管 存在 针对 关系,relation_projection,relation,,,针对,ent_9138782c72e875f1,软管,outgoing,[401],401
obs_379e8d3df0a2,Observation,与 液压故障 存在 导致 关系,relation_projection,relation,,,导致,ent_c5624687b811df51,液压故障,outgoing,[392],392
obs_37a703dba0cf,Observation,与 油缸 存在 针对 关系,relation_projection,relation,,,针对,ent_de4b06e8cfacfef9,油缸,outgoing,[401],401
obs_37e6228ac8ca,Observation,被 专项维护程序 以 针对 关系连接,relation_projection,relation,,,针对,ent_a36a0b4f85cc0b9d,专项维护程序,incoming,[420],420
obs_37f4094adfbd,Observation,被 油液污染 以 导致 关系连接,relation_projection,relation,,,导致,ent_8009ce7ee6aa3ea0,油液污染,incoming,[426],426
obs_3801f7d5bec6,Observation,与 外泄漏 存在 用于判定 关系,relation_projection,relation,,,用于判定,ent_8a30980d980aee1f,外泄漏,outgoing,[397],397
obs_3810620b5d50,Observation,被 数据分析 以 用于判定 关系连接,relation_projection,relation,,,用于判定,ent_72e6ccc8a39342cf,数据分析,incoming,[398],398
obs_38278f6fd8fd,Observation,与 密封圈 存在 组成 关系,relation_projection,relation,,,组成,ent_7bf0f8e734fa1071,密封圈,outgoing,[404],404
obs_38390accdd25,Observation,与 缸孔 存在 发生于 关系,relation_projection,relation,,,发生于,ent_6c1598d4bb8a1b6e,缸孔,outgoing,[405],405
obs_384d79f5ad7c,Observation,被 液位 以 反映 关系连接,relation_projection,relation,,,反映,ent_4404b158810afd9d,液位,incoming,[424],424
obs_38847895d08a,Observation,被 系统流量 以 反映 关系连接,relation_projection,relation,,,反映,ent_eb8d466360152b4e,系统流量,incoming,[412],412
obs_38883e765099,Observation,被 监测泄漏量 以 监测 关系连接,relation_projection,relation,,,监测,ent_21263069f12af586,监测泄漏量,incoming,[416],416
obs_388d4bca326d,Observation,与 松动 存在 预防 关系,relation_projection,relation,,,预防,ent_62e19b4709750079,松动,outgoing,[416],416
obs_389e02d75a3a,Observation,与 执行机构 存在 组成 关系,relation_projection,relation,,,组成,ent_c6895f45a2276a5e,执行机构,outgoing,[406],406
obs_38e1c94767f0,Observation,与 密封失效 存在 预防 关系,relation_projection,relation,,,预防,ent_7b89356bf04f7de6,密封失效,outgoing,[398],398
obs_38f487f16f92,Observation,与 油污事故 存在 导致 关系,relation_projection,relation,,,导致,ent_ba8a3da622f243e8,油污事故,outgoing,[407],407
obs_38f8e8855888,Observation,被 温度骤变 以 导致 关系连接,relation_projection,relation,,,导致,ent_144a0ad175f5a29d,温度骤变,incoming,[386],386
obs_3916bde1d520,Observation,被 专项维护 以 针对 关系连接,relation_projection,relation,,,针对,ent_b7a27006a67f1da3,专项维护,incoming,[425],425
obs_39276a2fe1e2,Observation,与 压力波动过大 存在 导致 关系,relation_projection,relation,,,导致,ent_1b85fac71cc7f56b,压力波动过大,outgoing,[410],410
obs_392e276a9d8b,Observation,与 连接件 存在 针对 关系,relation_projection,relation,,,针对,ent_ef14761a4914065c,连接件,outgoing,[401],401
obs_39512953de59,Observation,被 异响 以 影响 关系连接,relation_projection,relation,,,影响,ent_652428a8d6f4dac7,异响,incoming,[404],404
obs_39563b6d3afc,Observation,被 油液状态持续分析 以 处理 关系连接,relation_projection,relation,,,处理,ent_29f082df3b70d8fb,油液状态持续分析,incoming,[406],406
obs_396a1ae4e442,Observation,与 反馈控制 存在 发生于 关系,relation_projection,relation,,,发生于,ent_fb4250332e553bcb,反馈控制,outgoing,[410],410
obs_396b76c3319c,Observation,与 泵本体 存在 反映 关系,relation_projection,relation,,,反映,ent_38b9decdcfc32e1b,泵本体,outgoing,[416],416
obs_39a9c07adeb8,Observation,被 氧化 以 导致 关系连接,relation_projection,relation,,,导致,ent_a403349c4d3bad45,氧化,incoming,[409],409
obs_3a13dc05a1b9,Observation,被 观察运行情况 以 监测 关系连接,relation_projection,relation,,,监测,ent_76792288e59b3bd4,观察运行情况,incoming,[404],404
obs_3a2c40b59055,Observation,被 点检项目 以 监测 关系连接,relation_projection,relation,,,监测,ent_b8f7227624f071d3,点检项目,incoming,[415],415
obs_3a3c298c17e0,Observation,与 锚机 存在 针对 关系,relation_projection,relation,,,针对,ent_7c7e8366c9cd1ccb,锚机,outgoing,[423],423
obs_3a5b2f530e94,Observation,与 柱塞泵 存在 针对 关系,relation_projection,relation,,,针对,ent_272bb60d45e6d878,柱塞泵,outgoing,[405],405
obs_3a907319f1f1,Observation,与 斜盘 存在 组成 关系,relation_projection,relation,,,组成,ent_dc7c14a2aade483f,斜盘,outgoing,[405],405
obs_3aab52085027,Observation,被 日常点检 以 预防 关系连接,relation_projection,relation,,,预防,ent_1d062ad0a0a0acf7,日常点检,incoming,[414],414
obs_3ab3b2c93a43,Observation,与 故障复盘 存在 包含 关系,relation_projection,relation,,,包含,ent_52f25f9a5ba80a4b,故障复盘,outgoing,[422],422
obs_3aecd657385b,Observation,与 液压系统 存在 影响 关系,relation_projection,relation,,,影响,ent_00c98d8d5efdda91,液压系统,outgoing,[394],394
obs_3b1298702963,Observation,与 阀组 存在 针对 关系,relation_projection,relation,,,针对,ent_d1236eb4d58e5b19,阀组,outgoing,[401],401
obs_3b16fc356704,Observation,与 密封件 存在 组成 关系,relation_projection,relation,,,组成,ent_088d7409464d8b34,密封件,outgoing,[388],388
obs_3b1c993fe84e,Observation,与 联轴器 存在 针对 关系,relation_projection,relation,,,针对,ent_d3bd281e5296da74,联轴器,outgoing,[406],406
obs_3b1d7bc5e6c7,Observation,与 油温升高 存在 导致 关系,relation_projection,relation,,,导致,ent_e8f3cd95f1040040,油温升高,outgoing,[396],396
obs_3b2cf5b2eb4a,Observation,被 油液污染 以 导致 关系连接,relation_projection,relation,,,导致,ent_8009ce7ee6aa3ea0,油液污染,incoming,[392],392
obs_3b3efc84e4cb,Observation,与 制动器 存在 组成 关系,relation_projection,relation,,,组成,ent_baad4196802231b1,制动器,outgoing,[418],418
obs_3b5079cf2338,Observation,与 动作缓慢 存在 导致 关系,relation_projection,relation,,,导致,ent_4b79704ccb3b47af,动作缓慢,outgoing,[402],402
obs_3b5498812838,Observation,与 驱动电机 存在 针对 关系,relation_projection,relation,,,针对,ent_1fbe55777647d6b8,驱动电机,outgoing,[416],416
obs_3b5ab4efd628,Observation,被 泵电机过载跳闸 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_0f28c3211050d039,泵电机过载跳闸,incoming,[411],411
obs_3b7b5cd3c025,Observation,与 元件磨损 存在 导致 关系,relation_projection,relation,,,导致,ent_dc5085ca9a3ada04,元件磨损,outgoing,[392],392
obs_3bdc97843480,Observation,与 吸油系统 存在 发生于 关系,relation_projection,relation,,,发生于,ent_02bbfcb12b62cb0c,吸油系统,outgoing,[416],416
obs_3bf0c0d30871,Observation,与 污染隐患 存在 导致 关系,relation_projection,relation,,,导致,ent_fcddf40278bc24a7,污染隐患,outgoing,[419],419
obs_3c0c5e074e48,Observation,被 清洗零部件 以 针对 关系连接,relation_projection,relation,,,针对,ent_ffddc3fd8943fe0c,清洗零部件,incoming,[404],404
obs_3c27da15cb35,Observation,被 日常点检 以 预防 关系连接,relation_projection,relation,,,预防,ent_1d062ad0a0a0acf7,日常点检,incoming,[414],414
obs_3c4037306aff,Observation,被 密封失效 以 导致 关系连接,relation_projection,relation,,,导致,ent_7b89356bf04f7de6,密封失效,incoming,[407],407
obs_3c450626bc01,Observation,被 油液污染 以 导致 关系连接,relation_projection,relation,,,导致,ent_8009ce7ee6aa3ea0,油液污染,incoming,[392],392
obs_3c4850a09f63,Observation,被 检查配油盘与缸体端面 以 针对 关系连接,relation_projection,relation,,,针对,ent_cd6569e9a9b6fa0d,检查配油盘与缸体端面,incoming,[405],405
obs_3c5a0c2f2b9c,Observation,与 切削磨损 存在 用于判定 关系,relation_projection,relation,,,用于判定,ent_58cfe60217acca3a,切削磨损,outgoing,[406],406
obs_3c659e3332c0,Observation,与 液压系统 存在 针对 关系,relation_projection,relation,,,针对,ent_00c98d8d5efdda91,液压系统,outgoing,[404],404
obs_3c6dc25fb673,Observation,与 液压设备 存在 针对 关系,relation_projection,relation,,,针对,ent_cf4ab1e007e4caf5,液压设备,outgoing,[413],413
obs_3c74e4f6a400,Observation,与 动作缓慢 存在 导致 关系,relation_projection,relation,,,导致,ent_4b79704ccb3b47af,动作缓慢,outgoing,[402],402
obs_3c7b39fe10bc,Observation,被 粘度波动 以 反映 关系连接,relation_projection,relation,,,反映,ent_6eb8b369149a2d42,粘度波动,incoming,[399],399
obs_3ca94abd6083,Observation,与 液压执行元件 存在 组成 关系,relation_projection,relation,,,组成,ent_70968cb4b49f6b32,液压执行元件,outgoing,[390],390
obs_3caf80279a65,Observation,与 管路系统 存在 发生于 关系,relation_projection,relation,,,发生于,ent_9d760e580c0e15a1,管路系统,outgoing,[413],413
obs_3d05aad5f86e,Observation,被 检查柱塞与缸孔配合间隙 以 针对 关系连接,relation_projection,relation,,,针对,ent_8e7e725e1bf9af8c,检查柱塞与缸孔配合间隙,incoming,[405],405
obs_3d0a280ee365,Observation,与 裂纹 存在 处置 关系,relation_projection,relation,,,处置,ent_5cd62179170156bd,裂纹,outgoing,[404],404
obs_3d0ee7e71f08,Observation,被 空气侵入 以 导致 关系连接,relation_projection,relation,,,导致,ent_edf731c072372fc8,空气侵入,incoming,[402],402
obs_3d2a6d7d2ce7,Observation,与 管路接头 存在 发生于 关系,relation_projection,relation,,,发生于,ent_67dc9b20602e2363,管路接头,outgoing,[410],410
obs_3d2e21d9db1f,Observation,被 诊断 以 用于判定 关系连接,relation_projection,relation,,,用于判定,ent_b10b6efa8954fde6,诊断,incoming,[402],402
obs_3d2efba2f6bb,Observation,被 动作无力 以 指示 关系连接,relation_projection,relation,,,指示,ent_a021f43c27e222d1,动作无力,incoming,[418],418
obs_3d5426d93c33,Observation,被 压力不足 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_0c021d887b9c667d,压力不足,incoming,[410],410
obs_3d78af1ba861,Observation,与 温度 存在 监测 关系,relation_projection,relation,,,监测,ent_cdda0d7b6d1a88b1,温度,outgoing,[414],414
obs_3d79a9931f5c,Observation,被 安全原则 以 约束 关系连接,relation_projection,relation,,,约束,ent_72c624b9685cc049,安全原则,incoming,[404],404
obs_3d83b4be7fa6,Observation,被 防止设备冲击运行 以 预防 关系连接,relation_projection,relation,,,预防,ent_73d80c6318349e5e,防止设备冲击运行,incoming,[398],398
obs_3db882413f1a,Observation,被 油液过稀 以 导致 关系连接,relation_projection,relation,,,导致,ent_967185cb0f47e51b,油液过稀,incoming,[412],412
obs_3dc5769ee59c,Observation,与 溢流阀 存在 发生于 关系,relation_projection,relation,,,发生于,ent_49b921bfbd9a8a25,溢流阀,outgoing,[410],410
obs_3ddb21bb5e15,Observation,被 液压故障复盘制度 以 针对 关系连接,relation_projection,relation,,,针对,ent_f00f4a6e3d2cda9b,液压故障复盘制度,incoming,[423],423
obs_3de048f5b6da,Observation,与 油缸 存在 组成 关系,relation_projection,relation,,,组成,ent_de4b06e8cfacfef9,油缸,outgoing,[401],401
obs_3defa8207c1c,Observation,与 专项维护 存在 约束 关系,relation_projection,relation,,,约束,ent_b7a27006a67f1da3,专项维护,outgoing,[425],425
obs_3e12b33099db,Observation,被 油液取样检测 以 处理 关系连接,relation_projection,relation,,,处理,ent_bf9b279a0adb8fd5,油液取样检测,incoming,[401],401
obs_3e3490546186,Observation,与 驱动电机 存在 针对 关系,relation_projection,relation,,,针对,ent_1fbe55777647d6b8,驱动电机,outgoing,[416],416
obs_3e37a77ba5cb,Observation,与 动作不连续 存在 发生于 关系,relation_projection,relation,,,发生于,ent_5cb5128f6ea0323a,动作不连续,outgoing,[406],406
obs_3e602f9f1276,Observation,被 粘度 以 反映 关系连接,relation_projection,relation,,,反映,ent_78f947705519667c,粘度,incoming,[401],401
obs_3e60e829f14d,Observation,与 扭曲 存在 处置 关系,relation_projection,relation,,,处置,ent_e357f41b0f8f4ddc,扭曲,outgoing,[404],404
obs_3e8e952c1934,Observation,与 泵吸油困难 存在 导致 关系,relation_projection,relation,,,导致,ent_11a7526a7620fce6,泵吸油困难,outgoing,[392],392
obs_3e930eb3a6dc,Observation,与 油品劣化 存在 指示 关系,relation_projection,relation,,,指示,ent_bfbf6fb22d8d9443,油品劣化,outgoing,[400],400
obs_3f4b5c219df4,Observation,被 温升测试 以 用于判定 关系连接,relation_projection,relation,,,用于判定,ent_deaef604bdfb2ac5,温升测试,incoming,[411],411
obs_3f5dfaf86f7b,Observation,与 执行机构异常运动 存在 处置 关系,relation_projection,relation,,,处置,ent_a33bf26eb46bd0d3,执行机构异常运动,outgoing,[423],423
obs_3f6cfd9ed1f7,Observation,与 液压设备 存在 影响 关系,relation_projection,relation,,,影响,ent_cf4ab1e007e4caf5,液压设备,outgoing,[413],413
obs_3f8497e7c5f6,Observation,被 逐步升压 以 针对 关系连接,relation_projection,relation,,,针对,ent_44e6539f58eef7af,逐步升压,incoming,[404],404
obs_3f8547aa976f,Observation,与 管路 存在 发生于 关系,relation_projection,relation,,,发生于,ent_2b44048850f2b642,管路,outgoing,[398],398
obs_3fb22b0c8f8d,Observation,被 负载周期性变化 以 导致 关系连接,relation_projection,relation,,,导致,ent_1013c170326c4055,负载周期性变化,incoming,[410],410
obs_3fb32fac4165,Observation,被 实际排量 以 指示 关系连接,relation_projection,relation,,,指示,ent_5d735b84d36416d2,实际排量,incoming,[412],412
obs_3fb9a93707a5,Observation,与 泵 存在 发生于 关系,relation_projection,relation,,,发生于,ent_a374eb4c9fdc30f2,泵,outgoing,[403],403
obs_3ff6ae006a1c,Observation,被 内泄漏 以 导致 关系连接,relation_projection,relation,,,导致,ent_cdae66b24a9e6937,内泄漏,incoming,[396],396
obs_40119152f5b9,Observation,与 附属装置 存在 针对 关系,relation_projection,relation,,,针对,ent_8ad319fc8c44d7db,附属装置,outgoing,[414],414
obs_4028138b8e8b,Observation,与 电控部分 存在 针对 关系,relation_projection,relation,,,针对,ent_ec1b189c35ff8b3f,电控部分,outgoing,[419],419
obs_40302046bde7,Observation,被 压力阀 以 组成 关系连接,relation_projection,relation,,,组成,ent_12ed6258472b1610,压力阀,incoming,[388],388
obs_40377383f85a,Observation,与 液压系统 存在 针对 关系,relation_projection,relation,,,针对,ent_00c98d8d5efdda91,液压系统,outgoing,[420],420
obs_403dd3bb33fa,Observation,被 防污染要求 以 约束 关系连接,relation_projection,relation,,,约束,ent_ca4574b4f6feb91f,防污染要求,incoming,[419],419
obs_405b3641f799,Observation,与 密封磨损 存在 导致 关系,relation_projection,relation,,,导致,ent_cde4487869e62abe,密封磨损,outgoing,[419],419
obs_406e29218f3c,Observation,被 老化 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_df30870df591326d,老化,incoming,[408],408
obs_407e781a0ab2,Observation,与 油液物理性质劣化 存在 导致 关系,relation_projection,relation,,,导致,ent_98c59dfc2d450414,油液物理性质劣化,outgoing,[394],394
obs_4091e11c8384,Observation,与 密封件 存在 发生于 关系,relation_projection,relation,,,发生于,ent_088d7409464d8b34,密封件,outgoing,[398],398
obs_40a6bf548917,Observation,与 减压阀 存在 发生于 关系,relation_projection,relation,,,发生于,ent_2dea3616776acbb8,减压阀,outgoing,[410],410
obs_40aec8a24c9c,Observation,与 液压设备 存在 影响 关系,relation_projection,relation,,,影响,ent_cf4ab1e007e4caf5,液压设备,outgoing,[413],413
obs_40bc6db0dab4,Observation,被 柱塞泵 以 组成 关系连接,relation_projection,relation,,,组成,ent_272bb60d45e6d878,柱塞泵,incoming,[405],405
obs_40cd7a70b37b,Observation,被 粘度过低 以 导致 关系连接,relation_projection,relation,,,导致,ent_5de5ce9b3220f5d8,粘度过低,incoming,[390],390
obs_40f74d78560a,Observation,被 连接件紧固 以 针对 关系连接,relation_projection,relation,,,针对,ent_4e71d48b9f1a9444,连接件紧固,incoming,[401],401
obs_411cc305c12b,Observation,被 清洁油箱内壁 以 针对 关系连接,relation_projection,relation,,,针对,ent_d50874335ce1fafd,清洁油箱内壁,incoming,[393],393
obs_412f55d3b5e1,Observation,与 油液 存在 处理 关系,relation_projection,relation,,,处理,ent_5a073cf07ded0018,油液,outgoing,[398],398
obs_4133db72346f,Observation,与 滑靴 存在 组成 关系,relation_projection,relation,,,组成,ent_c3b4f3f5f9d97962,滑靴,outgoing,[405],405
obs_41559f14a9ae,Observation,与 液压系统 存在 针对 关系,relation_projection,relation,,,针对,ent_00c98d8d5efdda91,液压系统,outgoing,[404],404
obs_415ae99f66b8,Observation,与 油液 存在 处理 关系,relation_projection,relation,,,处理,ent_5a073cf07ded0018,油液,outgoing,[425],425
obs_416bbde6e6f9,Observation,被 五感检查法 以 用于判定 关系连接,relation_projection,relation,,,用于判定,ent_c158a37a26326c44,五感检查法,incoming,[403],403
obs_41705546756d,Observation,被 辅助装置 以 组成 关系连接,relation_projection,relation,,,组成,ent_5175aa3260de29b7,辅助装置,incoming,[388],388
obs_41a07a5cde53,Observation,与 杆面腐蚀 存在 导致 关系,relation_projection,relation,,,导致,ent_93875bc4f43d6134,杆面腐蚀,outgoing,[419],419
obs_41b1dfa1d584,Observation,与 联轴器 存在 针对 关系,relation_projection,relation,,,针对,ent_d3bd281e5296da74,联轴器,outgoing,[416],416
obs_41b4a3ea9d13,Observation,与 油液污染失控 存在 发生于 关系,relation_projection,relation,,,发生于,ent_10c9489d5bc8da72,油液污染失控,outgoing,[402],402
obs_41d75f515de8,Observation,被 废液压油 以 处理 关系连接,relation_projection,relation,,,处理,ent_b0ec4ac2e406014b,废液压油,incoming,[407],407
obs_41f39e42a1d3,Observation,被 检查手动应急机构 以 针对 关系连接,relation_projection,relation,,,针对,ent_4a62ba612222886e,检查手动应急机构,incoming,[406],406
obs_41f3af0a0785,Observation,与 压力不足 存在 导致 关系,relation_projection,relation,,,导致,ent_0c021d887b9c667d,压力不足,outgoing,[410],410
obs_4254a29dd147,Observation,与 废液压油 存在 依据 关系,relation_projection,relation,,,依据,ent_b0ec4ac2e406014b,废液压油,outgoing,[407],407
obs_425b85214a8f,Observation,与 起重机 存在 针对 关系,relation_projection,relation,,,针对,ent_a9302bab1acd5eb9,起重机,outgoing,[425],425
obs_426da3a712f4,Observation,与 锚机 存在 反映 关系,relation_projection,relation,,,反映,ent_7c7e8366c9cd1ccb,锚机,outgoing,[400],400
obs_427e8ea59378,Observation,与 绞车 存在 组成 关系,relation_projection,relation,,,组成,ent_dd966587f193e90a,绞车,outgoing,[420],420
obs_427fc538d918,Observation,与 液压阀小孔 存在 发生于 关系,relation_projection,relation,,,发生于,ent_b3eb8422ceb94890,液压阀小孔,outgoing,[394],394
obs_428a1845a285,Observation,被 确认蓄能器压力已卸除 以 针对 关系连接,relation_projection,relation,,,针对,ent_59745ce9d5eef4ca,确认蓄能器压力已卸除,incoming,[404],404
obs_429479b687a0,Observation,与 节流通道 存在 发生于 关系,relation_projection,relation,,,发生于,ent_52a3d1cb5e11c7fb,节流通道,outgoing,[394],394
obs_42a1480e5fba,Observation,与 液压系统 存在 影响 关系,relation_projection,relation,,,影响,ent_00c98d8d5efdda91,液压系统,outgoing,[404],404
obs_42bea33604a1,Observation,被 水分 以 导致 关系连接,relation_projection,relation,,,导致,ent_aa810fbf963094c3,水分,incoming,[406],406
obs_42c379f9221a,Observation,被 压力震荡 以 影响 关系连接,relation_projection,relation,,,影响,ent_0e5749a53d1c4529,压力震荡,incoming,[410],410
obs_42e7ac55eaf4,Observation,被 油液污染 以 导致 关系连接,relation_projection,relation,,,导致,ent_8009ce7ee6aa3ea0,油液污染,incoming,[392],392
obs_42eb84491091,Observation,与 油箱 存在 针对 关系,relation_projection,relation,,,针对,ent_05cfd732a0ed8871,油箱,outgoing,[401],401
obs_42ffe8910594,Observation,与 油缸活塞杆 存在 针对 关系,relation_projection,relation,,,针对,ent_5776585953d10167,油缸活塞杆,outgoing,[419],419
obs_43151c417021,Observation,被 日常巡检 以 针对 关系连接,relation_projection,relation,,,针对,ent_0078f65d708b1617,日常巡检,incoming,[401],401
obs_433fe335bc16,Observation,与 平衡阀 存在 组成 关系,relation_projection,relation,,,组成,ent_9c20c2028c7dc6e9,平衡阀,outgoing,[388],388
obs_43452dc7c959,Observation,与 船舶液压维修 存在 约束 关系,relation_projection,relation,,,约束,ent_d709f7c142fede88,船舶液压维修,outgoing,[407],407
obs_434991848cd6,Observation,与 油箱 存在 发生于 关系,relation_projection,relation,,,发生于,ent_05cfd732a0ed8871,油箱,outgoing,[401],401
obs_435021fc0bb4,Observation,被 高温 以 导致 关系连接,relation_projection,relation,,,导致,ent_88aa4ef561e109cc,高温,incoming,[390],390
obs_436588c04d63,Observation,被 内泄漏 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_cdae66b24a9e6937,内泄漏,incoming,"[403, 411]",403|411
obs_4366fcc568af,Observation,与 关键阀块 存在 反映 关系,relation_projection,relation,,,反映,ent_92f6f2934ec4e12d,关键阀块,outgoing,[400],400
obs_438d46a46447,Observation,与 泄漏扩大 存在 导致 关系,relation_projection,relation,,,导致,ent_31133c6118d37a16,泄漏扩大,outgoing,[426],426
obs_43900be403c1,Observation,与 锚机 存在 反映 关系,relation_projection,relation,,,反映,ent_7c7e8366c9cd1ccb,锚机,outgoing,[400],400
obs_4394f1ca4a80,Observation,被 应急围堵措施 以 针对 关系连接,relation_projection,relation,,,针对,ent_f9e32b5ccaf96c41,应急围堵措施,incoming,[407],407
obs_43b9ec268aa0,Observation,与 自整角机 存在 针对 关系,relation_projection,relation,,,针对,ent_b21bd0814e02cd2c,自整角机,outgoing,[406],406
obs_43c4aca0dcbf,Observation,与 泵 存在 发生于 关系,relation_projection,relation,,,发生于,ent_a374eb4c9fdc30f2,泵,outgoing,[396],396
obs_440dfef10de2,Observation,被 金属屑 以 导致 关系连接,relation_projection,relation,,,导致,ent_5825d472ac29115e,金属屑,incoming,[393],393
obs_4417dc148d3f,Observation,被 脉动吸收功能失效 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_3b092446f3d6fb38,脉动吸收功能失效,incoming,[403],403
obs_44345cd24a72,Observation,被 海风盐雾 以 导致 关系连接,relation_projection,relation,,,导致,ent_a50cef8e00cd5961,海风盐雾,incoming,[418],418
obs_444e0d5dd24b,Observation,被 检查密封圈 以 针对 关系连接,relation_projection,relation,,,针对,ent_6a2251ae4525296d,检查密封圈,incoming,[404],404
obs_44e652dd79a0,Observation,与 顺序阀 存在 组成 关系,relation_projection,relation,,,组成,ent_dc962fed4b351961,顺序阀,outgoing,[388],388
obs_44fb4799c8a8,Observation,与 泵壳内壁 存在 发生于 关系,relation_projection,relation,,,发生于,ent_fe20d6b11f9a0fa5,泵壳内壁,outgoing,[413],413
obs_44fcc6b02f54,Observation,被 直观简易判定法 以 用于判定 关系连接,relation_projection,relation,,,用于判定,ent_8cdf33148e55e596,直观简易判定法,incoming,[397],397
obs_4503c6c5a53b,Observation,被 流量故障 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_31beb66490a11689,流量故障,incoming,[412],412
obs_4512939ff829,Observation,与 船舶液压系统 存在 针对 关系,relation_projection,relation,,,针对,ent_7a562fbf6b0e6308,船舶液压系统,outgoing,[409],409
obs_451abdb4c26a,Observation,被 结构共振 以 导致 关系连接,relation_projection,relation,,,导致,ent_be77be280936c030,结构共振,incoming,[413],413
obs_454148c75f5d,Observation,被 液压系统 以 配备 关系连接,relation_projection,relation,,,配备,ent_00c98d8d5efdda91,液压系统,incoming,[389],389
obs_455338a5843b,Observation,被 性能退化 以 影响 关系连接,relation_projection,relation,,,影响,ent_dc0cbfd716aa7857,性能退化,incoming,[409],409
obs_4591319fab03,Observation,被 检查轴承、密封和变量机构 以 针对 关系连接,relation_projection,relation,,,针对,ent_2909a936bb6ad37b,检查轴承、密封和变量机构,incoming,[405],405
obs_45930e65ec9e,Observation,与 流量阀 存在 发生于 关系,relation_projection,relation,,,发生于,ent_891fb8f0f1a02a5d,流量阀,outgoing,[412],412
obs_45ad216ca7f6,Observation,被 液压油氧化 以 导致 关系连接,relation_projection,relation,,,导致,ent_41d35ab40d654a28,液压油氧化,incoming,[394],394
