observation_id:ID(Observation-ID),:LABEL,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_37a98250f615,Observation,与 更换励磁线圈总成 存在 采取 关系,relation_projection,relation,,,采取,ent_9f5f3af6dc6e1ee7,更换励磁线圈总成,outgoing,[446],446
obs_37b75723c4ef,Observation,与 废气锅炉 存在 监测 关系,relation_projection,relation,,,监测,ent_d14f87aaeab78d0c,废气锅炉,outgoing,[427],427
obs_37d8e7888e70,Observation,与 推力轴承松动 存在 导致 关系,relation_projection,relation,,,导致,ent_8af0ed55e14cc7af,推力轴承松动,outgoing,[443],443
obs_37e5b7309415,Observation,被 确认是否收到合闸信号 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_ce850956b7599c66,确认是否收到合闸信号,incoming,[438],438
obs_383a7f201e48,Observation,被 安装质量 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_0264e17d79dfd7d0,安装质量,incoming,[451],451
obs_383be1bd9a6c,Observation,被 轴承损坏 以 导致 关系连接,relation_projection,relation,,,导致,ent_8dbcee2e007f41d1,轴承损坏,incoming,[446],446
obs_3883a02c9e67,Observation,被 确保泵壳内充满液体 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_7a8cc207b7618f0b,确保泵壳内充满液体,incoming,[437],437
obs_38a0fa3f9f67,Observation,被 交接不到位 以 导致 关系连接,relation_projection,relation,,,导致,ent_e26b8e387a975f24,交接不到位,incoming,[454],454
obs_38bb2e345c5f,Observation,与 无法建立电压 存在 导致 关系,relation_projection,relation,,,导致,ent_14e8ca27ab9156a0,无法建立电压,outgoing,[438],438
obs_38dd2bd18190,Observation,被 经验 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_82ab862ff63e76bb,经验,incoming,[449],449
obs_3955759aab56,Observation,与 SLOW DOWN 动作 存在 表现为 关系,relation_projection,relation,,,表现为,ent_ce924e7eeb0752a0,SLOW DOWN 动作,outgoing,[442],442
obs_395d5d30b803,Observation,与 变频器频繁报警 存在 表现为 关系,relation_projection,relation,,,表现为,ent_0b172104a71dda4f,变频器频繁报警,outgoing,[453],453
obs_39935f6a7abc,Observation,被 机械因素 以 导致 关系连接,relation_projection,relation,,,导致,ent_b66993c66c015bf6,机械因素,incoming,[427],427
obs_39dd9dd46377,Observation,被 压力开关失效 以 采取 关系连接,relation_projection,relation,,,采取,ent_2bb8aba34896fd38,压力开关失效,incoming,[456],456
obs_39fb360c2850,Observation,被 漏保养 以 导致 关系连接,relation_projection,relation,,,导致,ent_73e1b2bfc6313baf,漏保养,incoming,[448],448
obs_3a014612e1b3,Observation,被 振动 以 导致 关系连接,relation_projection,relation,,,导致,ent_afedbc7cfbc47bc8,振动,incoming,[448],448
obs_3a2a579b9b11,Observation,与 用万用表测量芯线和屏蔽层导通情况 存在 采用 关系,relation_projection,relation,,,采用,ent_a721c1944dcbb5f2,用万用表测量芯线和屏蔽层导通情况,outgoing,[441],441
obs_3a2f1d0d2dd6,Observation,被 主机滑油低压误停车事件 以 涉及 关系连接,relation_projection,relation,,,涉及,ent_777f674d04ca17cc,主机滑油低压误停车事件,incoming,[428],428
obs_3a635a3a4f23,Observation,与 冷却液无法正常循环 存在 表现为 关系,relation_projection,relation,,,表现为,ent_aa20ab7a6e47b9ef,冷却液无法正常循环,outgoing,[432],432
obs_3a6da100e581,Observation,与 短路跳闸 存在 用于预防 关系,relation_projection,relation,,,用于预防,ent_fea7955b0ecdcc0a,短路跳闸,outgoing,[449],449
obs_3aa75a646026,Observation,被 燃油粘度过高 以 导致 关系连接,relation_projection,relation,,,导致,ent_765cef49ef5d47f9,燃油粘度过高,incoming,[435],435
obs_3ad8b89cc103,Observation,被 电缆绝缘层老化 以 导致 关系连接,relation_projection,relation,,,导致,ent_31fa11f14a538c02,电缆绝缘层老化,incoming,[436],436
obs_3b13f2bad81c,Observation,与 重大险情 存在 导致 关系,relation_projection,relation,,,导致,ent_26fc8b5a7cb3f257,重大险情,outgoing,[427],427
obs_3b1496a07ef3,Observation,被 状态趋势管理 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_7cc89fdce582009b,状态趋势管理,incoming,[434],434
obs_3b2e0103f692,Observation,被 轴承磨损 以 触发 关系连接,relation_projection,relation,,,触发,ent_d82e4bb676ee8ce6,轴承磨损,incoming,[438],438
obs_3b60213b4a87,Observation,与 泵气蚀 存在 用于预防 关系,relation_projection,relation,,,用于预防,ent_2cdab1820239a934,泵气蚀,outgoing,[449],449
obs_3bb3a429d70b,Observation,时间：2024 年 5 月 13 日,attribute,entity_attribute,时间,2024 年 5 月 13 日,,,,,[442],442
obs_3bfc30f1dcc2,Observation,与 时频图像 存在 监测 关系,relation_projection,relation,,,监测,ent_a8a21bed90d1e5d1,时频图像,outgoing,[435],435
obs_3c00196ac0b7,Observation,被 机电故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_350e7563162e376a,机电故障,incoming,[427],427
obs_3c10ee07e326,Observation,与 电机 存在 导致 关系,relation_projection,relation,,,导致,ent_3e18fef57319c5f2,电机,outgoing,[454],454
obs_3c614f1fa871,Observation,被 备件储备不足 以 导致 关系连接,relation_projection,relation,,,导致,ent_42bc26f74e18c0fb,备件储备不足,incoming,[427],427
obs_3c763d307972,Observation,与 离心泵 存在 发生于 关系,relation_projection,relation,,,发生于,ent_6d142024c4a07fed,离心泵,outgoing,[437],437
obs_3c77a76d8e13,Observation,与 AVR 故障 存在 用于预防 关系,relation_projection,relation,,,用于预防,ent_78320fe6d4eb6546,AVR 故障,outgoing,[446],446
obs_3c838c8662da,Observation,与 误动作 存在 表现为 关系,relation_projection,relation,,,表现为,ent_5ea5c0b952082a51,误动作,outgoing,[450],450
obs_3c904670267c,Observation,与 硬线虚接 存在 涉及 关系,relation_projection,relation,,,涉及,ent_797a90f315a0efb6,硬线虚接,outgoing,[443],443
obs_3ca8dc4ca443,Observation,与 散货船 存在 适用于 关系,relation_projection,relation,,,适用于,ent_d691afe08aa8b767,散货船,outgoing,[429],429
obs_3cbdf78c71e4,Observation,与 主机无法启动 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_ee247bf4973d445d,主机无法启动,outgoing,[445],445
obs_3cea2fc492d6,Observation,被 缺相 以 导致 关系连接,relation_projection,relation,,,导致,ent_e444fce17031cdda,缺相,incoming,[454],454
obs_3cefb8e41cb4,Observation,与 气门故障 存在 导致 关系,relation_projection,relation,,,导致,ent_6a4c43d27005409e,气门故障,outgoing,[431],431
obs_3cfd8b13e666,Observation,与 主机无法启动 存在 涉及 关系,relation_projection,relation,,,涉及,ent_ee247bf4973d445d,主机无法启动,outgoing,[445],445
obs_3d194baea0eb,Observation,与 压力不足 存在 表现为 关系,relation_projection,relation,,,表现为,ent_d9c9f6cfacd04375,压力不足,outgoing,[448],448
obs_3d20d27ad42e,Observation,被 滑油失压 以 导致 关系连接,relation_projection,relation,,,导致,ent_656cbaeaaaf1bdfa,滑油失压,incoming,[429],429
obs_3d26936b02cd,Observation,被 冷却水温高 以 导致 关系连接,relation_projection,relation,,,导致,ent_6cec10e973fa9ec5,冷却水温高,incoming,[438],438
obs_3d3bc31d6ea9,Observation,被 跑油故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_46415cee11952997,跑油故障,incoming,[440],440
obs_3d695a9ec90b,Observation,被 循环水量不足 以 导致 关系连接,relation_projection,relation,,,导致,ent_e0aa6cf76f978dd0,循环水量不足,incoming,[436],436
obs_3d9167d4afb5,Observation,与 集装箱船 存在 适用于 关系,relation_projection,relation,,,适用于,ent_3c6c7e41216ed2dc,集装箱船,outgoing,[429],429
obs_3da1ec74ed2c,Observation,被 烘干 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_035e8c2d1dce9053,烘干,incoming,[436],436
obs_3da85e4edf9f,Observation,与 报警与自动控制系统 存在 涉及 关系,relation_projection,relation,,,涉及,ent_c634b98735a814a1,报警与自动控制系统,outgoing,[427],427
obs_3dcb6a84ceb8,Observation,与 发电机与主配电板 存在 监测 关系,relation_projection,relation,,,监测,ent_36fcf32d7c449db1,发电机与主配电板,outgoing,[427],427
obs_3dd6e3a1b546,Observation,与 设备 存在 发生于 关系,relation_projection,relation,,,发生于,ent_8b73a3ba99a3ac39,设备,outgoing,[448],448
obs_3e07971ccf8e,Observation,与 温升偏高 存在 表现为 关系,relation_projection,relation,,,表现为,ent_6a66419b3473492f,温升偏高,outgoing,[448],448
obs_3e197b09ac7c,Observation,与 绝缘不良 存在 导致 关系,relation_projection,relation,,,导致,ent_2ca24d552c49d035,绝缘不良,outgoing,[438],438
obs_3e19a681a953,Observation,与 换油 存在 采取 关系,relation_projection,relation,,,采取,ent_40806b563189aad2,换油,outgoing,[458],458
obs_3e31f8f5877b,Observation,发生频率：其次,attribute,entity_attribute,发生频率,其次,,,,,[449],449
obs_3e52f8fd5429,Observation,与 逆功率保护跳闸 存在 触发 关系,relation_projection,relation,,,触发,ent_fa12e9a520ff9119,逆功率保护跳闸,outgoing,[438],438
obs_3e7ba65a67f7,Observation,与 使用示波器观察波形质量 存在 采用 关系,relation_projection,relation,,,采用,ent_17936f01275a0415,使用示波器观察波形质量,outgoing,[441],441
obs_3e8cb2d21b50,Observation,与 停机保护 存在 触发 关系,relation_projection,relation,,,触发,ent_1915a6c075b62968,停机保护,outgoing,[452],452
obs_3e91695b0f07,Observation,被 某船寒冷季节主机无法启动案例 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_f601336cad6f7d32,某船寒冷季节主机无法启动案例,incoming,[445],445
obs_3e9a5394ac16,Observation,与 重要缺陷 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_5c766d4064841e22,重要缺陷,outgoing,[453],453
obs_3ee3deb30efb,Observation,与 AVR 故障 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_78320fe6d4eb6546,AVR 故障,outgoing,[446],446
obs_3eeece330f20,Observation,与 过热 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_008588b568bdc6f0,过热,outgoing,[435],435
obs_3ef0db4e1ff2,Observation,被 2024 年 5 月 13 日船舶空载航行故障案例 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_450daa32ef62561e,2024 年 5 月 13 日船舶空载航行故障案例,incoming,[442],442
obs_3f11b442c8a7,Observation,与 全船失电 存在 表现为 关系,relation_projection,relation,,,表现为,ent_9a801375aee6f6b0,全船失电,outgoing,[453],453
obs_3f68a164769d,Observation,与 电网绝缘过低与接地故障 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_ba59e062e81c9117,电网绝缘过低与接地故障,outgoing,[436],436
obs_3f97b8f09b9a,Observation,被 检查滑油泵出口压力、系统压力和油底壳液位 以 监测 关系连接,relation_projection,relation,,,监测,ent_79338626805d3bf3,检查滑油泵出口压力、系统压力和油底壳液位,incoming,[444],444
obs_3fa300b00913,Observation,与 油滤器堵塞 存在 导致 关系,relation_projection,relation,,,导致,ent_8d95bcef7e30895d,油滤器堵塞,outgoing,[432],432
obs_3fb46563abe2,Observation,与 压载泵过载跳电 存在 用于预防 关系,relation_projection,relation,,,用于预防,ent_77ca44bf635e2068,压载泵过载跳电,outgoing,[446],446
obs_3fd8627b7775,Observation,被 压力传感器 以 监测 关系连接,relation_projection,relation,,,监测,ent_919a70e6d5e37a4b,压力传感器,incoming,[433],433
obs_3fe5b3eaac59,Observation,与 部件失效 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_678ad981ab48decf,部件失效,outgoing,[457],457
obs_3fea87cc1da4,Observation,与 发电机并机困难与掉闸 存在 导致 关系,relation_projection,relation,,,导致,ent_c5febae387fdff58,发电机并机困难与掉闸,outgoing,[436],436
obs_401a6a7668b4,Observation,被 隔离故障管段 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_b1bffff5b1c17c7b,隔离故障管段,incoming,[445],445
obs_402ad2f3eb88,Observation,与 机电故障 存在 导致 关系,relation_projection,relation,,,导致,ent_350e7563162e376a,机电故障,outgoing,[427],427
obs_403baeacf16c,Observation,场景：某大型油轮在调整吃水时,attribute,entity_attribute,场景,某大型油轮在调整吃水时,,,,,[446],446
obs_408bc4900476,Observation,与 滤清器 存在 适用于 关系,relation_projection,relation,,,适用于,ent_5a016542dfa54024,滤清器,outgoing,[449],449
obs_408c75b2d172,Observation,与 应急操舵切换 存在 表现为 关系,relation_projection,relation,,,表现为,ent_58d796d8d22b7bc0,应急操舵切换,outgoing,[450],450
obs_40bc7e4f1e0d,Observation,被 接线松动 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_7f638e6d0172da81,接线松动,incoming,[448],448
obs_40ebdc1ed334,Observation,被 管路布置 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_8297657c37ece902,管路布置,incoming,[451],451
obs_40ef7516cea7,Observation,与 接线 存在 发生于 关系,relation_projection,relation,,,发生于,ent_d7e793a8dc6983dc,接线,outgoing,[448],448
obs_40f60ce0ba3c,Observation,与 电网绝缘过低与接地故障 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_ba59e062e81c9117,电网绝缘过低与接地故障,outgoing,[436],436
obs_40f6c62cafaf,Observation,与 燃油系统 存在 监测 关系,relation_projection,relation,,,监测,ent_e412bfa9e8d4d4a1,燃油系统,outgoing,[433],433
obs_40fc84b37ebc,Observation,与 不平衡 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_9a25e0de14e7fe8c,不平衡,outgoing,[434],434
obs_41197f198111,Observation,与 管路布置未充分考虑热膨胀补偿 存在 归因于 关系,relation_projection,relation,,,归因于,ent_57fa0750aa5075da,管路布置未充分考虑热膨胀补偿,outgoing,[445],445
obs_413058d1a7cb,Observation,被 电容器状态检查 以 监测 关系连接,relation_projection,relation,,,监测,ent_d3c872aa5a85b780,电容器状态检查,incoming,[439],439
obs_41682718fba2,Observation,被 翅片管 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_53d043fb98bda59b,翅片管,incoming,[441],441
obs_41777d6f069f,Observation,与 废气锅炉 存在 适用于 关系,relation_projection,relation,,,适用于,ent_d14f87aaeab78d0c,废气锅炉,outgoing,[451],451
obs_41a5c7bb132b,Observation,被 并车参数设定不当 以 导致 关系连接,relation_projection,relation,,,导致,ent_f14c6e300aa86e37,并车参数设定不当,incoming,[436],436
obs_41b5002ed58d,Observation,与 松动 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_e26340d54ebbc92e,松动,outgoing,[434],434
obs_41c2c69fa066,Observation,与 润滑油不足 存在 导致 关系,relation_projection,relation,,,导致,ent_8aa7270b7ec08859,润滑油不足,outgoing,[432],432
obs_41d2de550038,Observation,与 振动频率 存在 表现为 关系,relation_projection,relation,,,表现为,ent_d6a2bceb3c0602b8,振动频率,outgoing,[434],434
obs_41de845dd8e7,Observation,与 自动降速停机 存在 表现为 关系,relation_projection,relation,,,表现为,ent_a4f0da30b921d4fe,自动降速停机,outgoing,[445],445
obs_41dfb9dd513b,Observation,与 动力丧失 存在 表现为 关系,relation_projection,relation,,,表现为,ent_474d8353288adb05,动力丧失,outgoing,[445],445
obs_41e2a5a11a8e,Observation,与 变频器 存在 适用于 关系,relation_projection,relation,,,适用于,ent_87d91ffec8479486,变频器,outgoing,[451],451
obs_41f7c7341cb6,Observation,被 活塞环卡滞 以 导致 关系连接,relation_projection,relation,,,导致,ent_11aaffe027522a78,活塞环卡滞,incoming,[431],431
obs_421e2c1a691d,Observation,被 电网绝缘过低与接地故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_ba59e062e81c9117,电网绝缘过低与接地故障,incoming,[436],436
obs_4226f6a368a9,Observation,被 不对中 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_0631fe42b5b5605b,不对中,incoming,[434],434
obs_423708ebb738,Observation,被 联轴器不对中 以 导致 关系连接,relation_projection,relation,,,导致,ent_a5a86ead8ead21d6,联轴器不对中,incoming,[436],436
obs_4239ee23fa03,Observation,与 加装固定式油温监控并接入集控室 存在 采取 关系,relation_projection,relation,,,采取,ent_5d5201fd33b2c34b,加装固定式油温监控并接入集控室,outgoing,[445],445
obs_4299cd90182d,Observation,与 废气锅炉 存在 适用于 关系,relation_projection,relation,,,适用于,ent_d14f87aaeab78d0c,废气锅炉,outgoing,[451],451
obs_429bdf60017c,Observation,与 未发现异常摩擦或结构问题 存在 表现为 关系,relation_projection,relation,,,表现为,ent_1efda1664fc4c3b9,未发现异常摩擦或结构问题,outgoing,[443],443
obs_42b01af545f8,Observation,与 低温腐蚀 存在 用于预防 关系,relation_projection,relation,,,用于预防,ent_5c3d012c34920371,低温腐蚀,outgoing,[440],440
obs_42c02a8859ca,Observation,与 压力不足 存在 表现为 关系,relation_projection,relation,,,表现为,ent_d9c9f6cfacd04375,压力不足,outgoing,[448],448
obs_42e9bf00fa2b,Observation,与 燃烧恶化 存在 触发 关系,relation_projection,relation,,,触发,ent_7f9134ec37efd09e,燃烧恶化,outgoing,[433],433
obs_43027b6825dd,Observation,被 接线盒腐蚀 以 导致 关系连接,relation_projection,relation,,,导致,ent_3543aca286fb8053,接线盒腐蚀,incoming,[436],436
obs_4350b0598268,Observation,被 计划维护 以 采取 关系连接,relation_projection,relation,,,采取,ent_b3f6a8fda4dc8f51,计划维护,incoming,[458],458
obs_435eb7e530c5,Observation,被 预防性维护 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_304caf9faa75a724,预防性维护,incoming,[449],449
obs_436ce135d242,Observation,与 触碰 存在 触发 关系,relation_projection,relation,,,触发,ent_f8db80a3db2ff22f,触碰,outgoing,[429],429
obs_4387f42c60b9,Observation,与 散热器堵塞 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_193292d6c8619079,散热器堵塞,outgoing,[433],433
obs_439ab2a1f88d,Observation,被 除垢 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_1880866e21478246,除垢,incoming,[433],433
obs_439bc9063cfb,Observation,与 保护元件 存在 导致 关系,relation_projection,relation,,,导致,ent_32e4d0f26ac4b6e9,保护元件,outgoing,[454],454
obs_43a2b44aa8b2,Observation,与 废气锅炉 存在 适用于 关系,relation_projection,relation,,,适用于,ent_d14f87aaeab78d0c,废气锅炉,outgoing,[451],451
obs_43c0fcc24a1e,Observation,与 逆功率 存在 导致 关系,relation_projection,relation,,,导致,ent_31233318a354f5d3,逆功率,outgoing,[438],438
obs_43e2f947d753,Observation,与 压载泵过载跳电 存在 涉及 关系,relation_projection,relation,,,涉及,ent_77ca44bf635e2068,压载泵过载跳电,outgoing,[446],446
obs_43ef80a05004,Observation,被 阶梯保护逻辑被绕过 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_240e10fd7fcbfdf7,阶梯保护逻辑被绕过,incoming,[444],444
obs_441ff439c4d2,Observation,与 发电机 存在 监测 关系,relation_projection,relation,,,监测,ent_3447717743711de7,发电机,outgoing,[449],449
obs_444c856c0dab,Observation,被 重要缺陷 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_5c766d4064841e22,重要缺陷,incoming,[453],453
obs_4494b050989b,Observation,与 重大故障 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_87e0a0fe011692df,重大故障,outgoing,[453],453
obs_4498d7a073f5,Observation,被 加速度计 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_d62da8702d2bea11,加速度计,incoming,[434],434
obs_449ef88501e0,Observation,与 阶梯保护逻辑被绕过 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_240e10fd7fcbfdf7,阶梯保护逻辑被绕过,outgoing,[444],444
obs_44a87a81767c,Observation,与 接线 存在 发生于 关系,relation_projection,relation,,,发生于,ent_d7e793a8dc6983dc,接线,outgoing,[448],448
obs_44da38ff4011,Observation,被 液压油泄漏 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_2d0762027a5f5f80,液压油泄漏,incoming,[447],447
obs_454881ad37ec,Observation,与 舵机液压系统 存在 监测 关系,relation_projection,relation,,,监测,ent_bd861b251f8819b9,舵机液压系统,outgoing,[427],427
obs_455611abcf7e,Observation,被 海水系统附着海生物 以 导致 关系连接,relation_projection,relation,,,导致,ent_a407de1603fe096f,海水系统附着海生物,incoming,[436],436
obs_45951baa2ec1,Observation,与 散货船 存在 适用于 关系,relation_projection,relation,,,适用于,ent_d691afe08aa8b767,散货船,outgoing,[429],429
obs_459e118f2d74,Observation,与 燃油系统故障 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_be191d4e1e6ed86b,燃油系统故障,outgoing,[435],435
obs_45a0faaf5c3d,Observation,与 火灾 存在 表现为 关系,relation_projection,relation,,,表现为,ent_7506e0c74b213bcc,火灾,outgoing,[427],427
obs_45d1a320e9ce,Observation,与 集装箱船 存在 适用于 关系,relation_projection,relation,,,适用于,ent_3c6c7e41216ed2dc,集装箱船,outgoing,[429],429
obs_46325782b51c,Observation,与 废气锅炉 存在 适用于 关系,relation_projection,relation,,,适用于,ent_d14f87aaeab78d0c,废气锅炉,outgoing,[451],451
obs_46504f55d02a,Observation,被 活塞裙部过热膨胀 以 导致 关系连接,relation_projection,relation,,,导致,ent_828b243bce996f33,活塞裙部过热膨胀,incoming,[431],431
obs_46511865b316,Observation,与 泵出口无压力 存在 表现为 关系,relation_projection,relation,,,表现为,ent_11fa51f2c1c0b8ff,泵出口无压力,outgoing,[437],437
obs_46567bf13dd7,Observation,被 深度排故逻辑案例 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_3cda74c8a1870925,深度排故逻辑案例,incoming,[443],443
obs_467d65528a0a,Observation,被 定期清洗 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_3a9c063ef85172d3,定期清洗,incoming,[433],433
obs_4682800a1de1,Observation,与 保护元件 存在 导致 关系,relation_projection,relation,,,导致,ent_32e4d0f26ac4b6e9,保护元件,outgoing,[454],454
obs_468fbefa2ccd,Observation,与 轴向振动监控器 LC-AVM-01 控制板 存在 涉及 关系,relation_projection,relation,,,涉及,ent_d59bcb5d98f3e330,轴向振动监控器 LC-AVM-01 控制板,outgoing,[443],443
obs_469af9bfedd2,Observation,被 预防性维护 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_304caf9faa75a724,预防性维护,incoming,[449],449
obs_469ff4d39e3d,Observation,被 燃油泄漏 以 触发 关系连接,relation_projection,relation,,,触发,ent_616be121f67a2151,燃油泄漏,incoming,[450],450
obs_46d9fc33d82f,Observation,与 AXIAL VIBRATION H 红灯亮起 存在 表现为 关系,relation_projection,relation,,,表现为,ent_08792289d96a9cf8,AXIAL VIBRATION H 红灯亮起,outgoing,[442],442
obs_46f667b0cdf5,Observation,被 减震弹簧损坏 以 导致 关系连接,relation_projection,relation,,,导致,ent_aa76ef4e33dd1ec2,减震弹簧损坏,incoming,[440],440
obs_47091cf3a74a,Observation,被 测量传感器 4 至 20 毫安回路输出 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_632e8d3365cfae05,测量传感器 4 至 20 毫安回路输出,incoming,[443],443
obs_4725990a94f5,Observation,被 PMS 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_6670890c79d48514,PMS,incoming,[449],449
obs_473f42dbbf34,Observation,与 液压油泄漏 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_2d0762027a5f5f80,液压油泄漏,outgoing,[447],447
obs_47487b5d5512,Observation,与 主推进装置 存在 涉及 关系,relation_projection,relation,,,涉及,ent_937d5d994999beca,主推进装置,outgoing,[427],427
obs_47578c45b46e,Observation,被 传感器反馈失真 以 触发 关系连接,relation_projection,relation,,,触发,ent_0afc1a36d5f60bc2,传感器反馈失真,incoming,[427],427
obs_479405c3af4a,Observation,被 全寿命周期管理 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_9fe6d91ce0c19271,全寿命周期管理,incoming,[455],455
obs_4797dd63d035,Observation,与 传感器失灵 存在 导致 关系,relation_projection,relation,,,导致,ent_93a20df1ba017898,传感器失灵,outgoing,[448],448
obs_479f115284aa,Observation,被 焊缝裂纹 以 导致 关系连接,relation_projection,relation,,,导致,ent_b69edc2ac4340887,焊缝裂纹,incoming,[437],437
obs_47ad82145fe6,Observation,被 舵机失灵 以 触发 关系连接,relation_projection,relation,,,触发,ent_e3bf83d9a59b54dc,舵机失灵,incoming,[429],429
obs_47e46dd36396,Observation,与 安保传感器 存在 适用于 关系,relation_projection,relation,,,适用于,ent_2875ba8d54812adc,安保传感器,outgoing,[450],450
obs_4808052a8119,Observation,与 绝缘下降 存在 导致 关系,relation_projection,relation,,,导致,ent_d74b47d896d4dac3,绝缘下降,outgoing,[448],448
obs_4832ceef8c79,Observation,被 活塞卡死 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_ec6d2f643f95e147,活塞卡死,incoming,[431],431
obs_485184955853,Observation,与 舵机液压系统压力异常 存在 导致 关系,relation_projection,relation,,,导致,ent_5f2c8fd174f704b6,舵机液压系统压力异常,outgoing,[437],437
obs_4863335732b1,Observation,被 2024 年 8 月 16 日船舶主机异常停车案例 以 采用 关系连接,relation_projection,relation,,,采用,ent_f706a5ed9190f7a2,2024 年 8 月 16 日船舶主机异常停车案例,incoming,[444],444
obs_4877f6ec9f1f,Observation,被 通流检查 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_92f8ab7e46eaf22d,通流检查,incoming,[433],433
obs_488d2e2f3edd,Observation,与 跑油故障 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_46415cee11952997,跑油故障,outgoing,[440],440
obs_48b42fc1782d,Observation,被 燃油泄漏 以 触发 关系连接,relation_projection,relation,,,触发,ent_616be121f67a2151,燃油泄漏,incoming,[450],450
obs_48bd6708dadd,Observation,被 台账管理 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_e100f2453199b227,台账管理,incoming,[429],429
obs_48cd328595dc,Observation,被 FTA 以 监测 关系连接,relation_projection,relation,,,监测,ent_a132b7972e0a7344,FTA,incoming,[427],427
obs_490260a956e1,Observation,被 在线振动监测 以 监测 关系连接,relation_projection,relation,,,监测,ent_7d5a8126e4ff172b,在线振动监测,incoming,[449],449
obs_490bf63f36ae,Observation,数值：3.5 毫米,attribute,entity_attribute,数值,3.5 毫米,,,,,[442],442
obs_4916e85a8f72,Observation,与 发电机 存在 发生于 关系,relation_projection,relation,,,发生于,ent_3447717743711de7,发电机,outgoing,[438],438
obs_49654987e046,Observation,与 越级动作 存在 触发 关系,relation_projection,relation,,,触发,ent_78500bc16d1f203d,越级动作,outgoing,[450],450
obs_49c8a03fdf37,Observation,与 主机 存在 涉及 关系,relation_projection,relation,,,涉及,ent_51f510ed28884a33,主机,outgoing,[444],444
obs_49cf6c0c83c4,Observation,与 不平衡 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_9a25e0de14e7fe8c,不平衡,outgoing,[434],434
obs_49dc327ab402,Observation,与 SLOW DOWN 动作 存在 表现为 关系,relation_projection,relation,,,表现为,ent_ce924e7eeb0752a0,SLOW DOWN 动作,outgoing,[442],442
obs_49ddaebd3c04,Observation,被 傅里叶变换 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_422f01a0d670474e,傅里叶变换,incoming,[434],434
obs_49ecbb6368ff,Observation,被 报警系统失灵—屏蔽线断裂案例 以 采取 关系连接,relation_projection,relation,,,采取,ent_e370ca651c0b991d,报警系统失灵—屏蔽线断裂案例,incoming,[441],441
obs_4a08264f6987,Observation,被 航次内计划整改 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_3e455425565a3ddb,航次内计划整改,incoming,[453],453
obs_4a32a846d03f,Observation,与 锈蚀 存在 导致 关系,relation_projection,relation,,,导致,ent_b6dd884eadd964a6,锈蚀,outgoing,[448],448
